t,Bus_Bus_1_va,Bus_Bus_1_vb,Bus_Bus_1_vc,Bus_Bus_2_va,Bus_Bus_2_vb,Bus_Bus_2_vc,SynchronousMachine_machine_1_omega,SynchronousMachine_machine_1_te,SynchronousMachine_machine_1_ia,SynchronousMachine_machine_1_p,LineLumped_line_1_2_i12a
5.1349999999999996e-01,1.0510369562692659e+05,-2.7956874723793537e+05,1.7490087979419398e+05,8.4797635570342769e+04,-2.7586224299611663e+05,1.9298819946609772e+05,1.0000059546985438e+00,4.8385807945472703e-01,2.8104997992715209e+02,2.4307434901891279e+08,2.2609619861298478e+02
5.1400000000000001e-01,1.5223485960119500e+05,-2.8224458155188308e+05,1.3047493597418966e+05,1.3323143127346065e+05,-2.8219819142712717e+05,1.5056378533963181e+05,1.0000058136370531e+00,4.7897131085447470e-01,3.6589659563578493e+02,2.4070006769358087e+08,3.1734556121081528e+02
5.1449999999999996e-01,1.9394108492823000e+05,-2.7489095505161275e+05,8.1427471917511153e+04,1.7691729947637391e+05,-2.7850151525763696e+05,1.0279721748461915e+05,1.0000060044804093e+00,4.7415140031680536e-01,4.3770345885393033e+02,2.3813759302508721e+08,3.9728321654911861e+02
5.1500000000000001e-01,2.2874164768556188e+05,-2.5778329348423579e+05,2.9514312848837817e+04,2.1429975975910071e+05,-2.6491536836796673e+05,5.1401104680508906e+04,1.0000064993029358e+00,4.7008065687079176e-01,4.9393714817435256e+02,2.3575089364139238e+08,4.6307455100147996e+02
5.1549999999999996e-01,2.5541148835668119e+05,-2.3154751756294502e+05,-2.3413223143311618e+04,2.4405796818128991e+05,-2.4194058769764646e+05,-1.7872059765935376e+03,1.0000072272430978e+00,4.6733227282141560e-01,5.3263712052622725e+02,2.3387751461341485e+08,5.1240880409935642e+02
5.1600000000000001e-01,2.7302213765077281e+05,-1.9713152161496223e+05,-7.5477679701121131e+04,2.6515137245726015e+05,-2.1041171186554871e+05,-5.4875962238153217e+04,1.0000080847613233e+00,4.6628901469343415e-01,5.5247480360726922e+02,2.3277988416577387e+08,5.4357452614678994e+02
5.1649999999999996e-01,2.8096934740800259e+05,-1.5576584359376095e+05,-1.2484271767090728e+05,2.7685217382515280e+05,-1.7146091184474347e+05,-1.0598832208417015e+05,1.0000089504523852e+00,4.6709126095829484e-01,5.5278739908716022e+02,2.3260883526172918e+08,5.5550856518292051e+02
5.1700000000000002e-01,2.7898839934640814e+05,-1.0891657743329756e+05,-1.6977548517817608e+05,2.7876496599800244e+05,-1.2647315503615145e+05,-1.5332751537317532e+05,1.0000097021823919e+00,4.6962067233204258e-01,5.3358883120110704e+02,2.3338426998350981e+08,5.4782098649541706e+02
5.1749999999999996e-01,2.6715826928034856e+05,-5.8233387384955277e+04,-2.0870304158574156e+05,2.7083481021512568e+05,-7.7035693292254335e+04,-1.9523605003700661e+05,1.0000102340985100e+00,4.7351989375000764e-01,4.9556193977923090e+02,2.3499461682021698e+08,5.2079880346077175e+02
5.1800000000000002e-01,2.4589627230626717e+05,-5.4942250430903405e+03,-2.4026221095481279e+05,2.5334532864335875e+05,-2.4883966511968090e+04,-2.3024834707694483e+05,1.0000104712034474e+00,4.7824383064490006e-01,4.4003359582151921e+02,2.3721392679275033e+08,4.7539162522392087e+02
5.1849999999999996e-01,2.1594383886788975e+05,4.7452190752033537e+04,-2.6334307100779872e+05,2.2690794223048640e+05,2.8154882021360725e+04,-2.5713682103263045e+05,1.0000103796115987e+00,4.8313476737127026e-01,3.6893413443546712e+02,2.3973342635954109e+08,4.1318045984507387e+02
5.1900000000000002e-01,1.7834395700698192e+05,9.8745905420768977e+04,-2.7712580751269974e+05,1.9244273939050199e+05,8.0220526799467538e+04,-2.7495151186266070e+05,1.0000099711898225e+00,4.8751165574238581e-01,2.8474009532089042e+02,2.4220332414452851e+08,3.3633024589901186e+02
5.1949999999999996e-01,1.3440966338339532e+05,1.4657679136814104e+05,-2.8111042480639857e+05,1.5115094041611609e+05,1.2947965924240560e+05,-2.8305297152487491e+05,1.0000093019936163e+00,4.9076262254608410e-01,1.9039941043636711e+02,2.4427973066957414e+08,2.4752494393209534e+02
5.2000000000000002e-01,8.5683416649611609e+04,1.8924651797235833e+05,-2.7513800114866439e+05,1.0447833885699431e+05,1.7418753677794084e+05,-2.8113743706000771e+05,1.0000084646621350e+00,4.9242939535896896e-01,8.9237565777942834e+01,2.4567138276811174e+08,1.4988427568636297e+02
5.2049999999999996e-01,3.3886732194300384e+04,2.2522980850427964e+05,-2.5940177764773331e+05,5.4069339609008159e+04,2.1274961032686901e+05,-2.6925269606122188e+05,1.0000075756968594e+00,4.9227255605527842e-01,-1.5154777094152903e+01,2.4618034308515298e+08,4.6861392156347598e+01
5.2100000000000002e-01,-1.9139195411865599e+04,2.5323263414152866e+05,-2.3444598010150605e+05,1.7115680347290281e+03,2.4378123256119437e+05,-2.4780256494210148e+05,1.0000067592574213e+00,4.9030799073628867e-01,-1.1905089034775742e+02,2.4573111377151403e+08,-5.7877348526137062e+01
5.2149999999999996e-01,-7.1500596165572701e+04,2.7224399581346038e+05,-2.0115075723140166e+05,-5.0727888315794662e+04,2.6616237897047901e+05,-2.1753798145717414e+05,1.0000061296646281e+00,4.8680797016951133e-01,-2.1872858760470200e+02,2.4438338864793766e+08,-1.6058720981620061e+02
5.2200000000000002e-01,-1.2132288356481623e+05,2.8157773118313454e+05,-1.6070230663175820e+05,-1.0137235441517647e+05,2.7908380486568535e+05,-1.7953330094989948e+05,1.0000057750964984e+00,4.8226491817520067e-01,-3.1061515860462328e+02,2.4232551695358360e+08,-2.5758831305022807e+02
5.2249999999999996e-01,-1.6682328379907593e+05,2.8090086538871395e+05,-1.1454884743651413e+05,-1.4840797062342137e+05,2.8208092296550120e+05,-1.3514765570212912e+05,1.0000057448983857e+00,4.7732185340788752e-01,-3.9142709594581481e+02,2.3984860232902855e+08,-3.4540906278421045e+02
5.2300000000000002e-01,-2.0637961490869796e+05,2.7024622474821232e+05,-6.4344489502106153e+04,-1.9015421833203814e+05,2.7505251975575701e+05,-8.5972831282009880e+04,1.0000060424560577e+00,4.7267940072511971e-01,-4.5829559027180989e+02,2.3730450828499964e+08,-4.2092038174233778e+02
5.2349999999999997e-01,-2.3859106174395321e+05,2.5000847047078417e+05,-1.1884612401494282e+04,-2.2512800349813988e+05,2.5826280797229309e+05,-3.3770746897391859e+04,1.0000066247427397e+00,4.6899389442648010e-01,-5.0887000052853557e+02,2.3505426967174745e+08,-4.8145232046769979e+02
5.2400000000000002e-01,-2.6232757876686921e+05,2.2092466194419991e+05,4.0963078483968886e+04,-2.5209752163868118e+05,2.3232723316712916e+05,1.9595264504719704e+04,1.0000074085941486e+00,4.6678280701822755e-01,-5.4139525175262690e+02,2.3341532435474727e+08,-5.2488691766540114e+02
5.2449999999999997e-01,-2.7676637687468022e+05,1.8404176399801404e+05,9.2327567375921877e+04,-2.7012355753115268e+05,1.9818409560349613e+05,7.2230872946266056e+04,1.0000082827023840e+00,4.6635216195937046e-01,-5.5476223856129343e+02,2.3261616482402349e+08,-5.4972471012833512e+02
5.2500000000000002e-01,-2.8141507415060932e+05,1.4067424542600609e+05,1.4040028452538664e+05,-2.7858709694435145e+05,1.5705491103583275e+05,1.2227875934512868e+05,1.0000091234594513e+00,4.6775636050636382e-01,-5.4853398284493630e+02,2.3276515896712103e+08,-5.5512462738076260e+02
5.2549999999999997e-01,-2.7612428039539169e+05,9.2355758000284710e+04,1.8349603692812831e+05,-2.7720642660959746e+05,1.1039837376993350e+05,1.6798242715188724e+05,1.0000098122956855e+00,4.7079354790038286e-01,-5.2294945099012853e+02,2.3383811563461715e+08,-5.4092530620023206e+02
5.2600000000000002e-01,-2.6108618616616860e+05,4.0784798877682559e+04,2.2010616782452824e+05,-2.6604183126125333e+05,5.9857802843985992e+04,2.0774397863236195e+05,1.0000102522892667e+00,4.7503532611963217e-01,-4.7890784396162871e+02,2.3568128025501740e+08,-5.0763595673054675e+02
5.2649999999999997e-01,-2.3682879357784224e+05,-1.2230587235760660e+04,2.4894810617615347e+05,-2.4548469058154419e+05,7.2042992364690517e+03,2.4017059428447371e+05,1.0000103812623125e+00,4.7989077825475862e-01,-4.1794364166462077e+02,2.3803807555357462e+08,-4.5641876324576617e+02
5.2700000000000002e-01,-2.0419575767367493e+05,-6.4831613169829121e+04,2.6900396592404880e+05,-2.1625352651379418e+05,-4.5716756657414611e+04,2.6412420651746826e+05,1.0000101803980748e+00,4.8468403477879218e-01,-3.4217660156012806e+02,2.4058008518289781e+08,-3.8905800552483947e+02
5.2749999999999997e-01,-1.6432551904502511e+05,-1.1516749104615214e+05,2.7955856207063614e+05,-1.7936514223829692e+05,-9.7047320051831921e+04,2.7875463398877333e+05,1.0000096767423461e+00,4.8874760254805172e-01,-2.5425076972465141e+02,2.4295548809065604e+08,-3.0789907615723320e+02
5.2800000000000002e-01,-1.1861169374970482e+05,-1.6145882597591152e+05,2.8022311425941443e+05,-1.3610760190595526e+05,-1.4497648918494920e+05,2.8353246410929097e+05,1.0000089396774796e+00,4.9151144675487729e-01,-1.5725024017317477e+02,2.4483195363079455e+08,-2.1578226076364251e+02
5.2849999999999997e-01,-6.8663177681311994e+04,-2.0205802166355538e+05,2.7095592520923505e+05,-8.7997909666306019e+04,-1.8780299932209690e+05,2.7826955641827855e+05,1.0000080714201391e+00,4.9258458005133149e-01,-5.4602812022441881e+01,2.4594573952015674e+08,-1.1594979005396533e+02
5.2900000000000003e-01,-1.6247841298792540e+04,-2.3551094499121251e+05,2.5206769345600132e+05,-3.6735192161877487e+04,-2.2399574996617399e+05,2.6313278843319736e+05,1.0000071929437306e+00,4.9181010973487471e-01,5.0041077499646754e+01,2.4613692431570315e+08,-1.1940682438939403e+01
5.2949999999999997e-01,3.6767429546989093e+04,-2.6061244270468201e+05,2.2421734904148080e+05,1.5859323806581862e+04,-2.5225271309495432e+05,2.3864323785043912e+05,1.0000064270631468e+00,4.8929131462431319e-01,1.5293964987117593e+02,2.4537476875714120e+08,9.2537567451770045e+01
5.3000000000000003e-01,8.8487452230504787e+04,-2.7645592872866825e+05,1.8839092635437183e+05,6.7907117272856034e+04,-2.7155283181886357e+05,2.0566323043482614e+05,1.0000058810603536e+00,4.8537961264932689e-01,2.5040492296546145e+02,2.4376353011143810e+08,1.9374524115031491e+02
5.3049999999999997e-01,1.3706005262980485e+05,-2.8247049265122489e+05,1.4586771584819732e+05,1.1754460152109897e+05,-2.8119876494032220e+05,1.6536696944541190e+05,1.0000056313344974e+00,4.8062679544853726e-01,3.3894523339834569e+02,2.4152957011596829e+08,2.8805662098457702e+02
5.3100000000000003e-01,1.8074883815230365e+05,-2.7844464282619575e+05,9.8171199724808524e+04,1.6299461320923970e+05,-2.8084579359122145e+05,1.1919764542444253e+05,1.0000057123797867e+00,4.7570621167639987e-01,4.1540270486681987e+02,2.3898960326353189e+08,3.7209979330756505e+02
5.3149999999999997e-01,2.1799908700502376e+05,-2.6453304391239409e+05,4.7010190093432902e+04,2.0263590739032597e+05,-2.7051518486606743e+05,6.8811055008412310e+04,1.0000061118147550e+00,4.7131498260423665e-01,4.7707077515794776e+02,2.3650446367195049e+08,4.4288718789431192e+02
5.3200000000000003e-01,2.4749548424450465e+05,-2.4124745213211293e+05,-5.7881571610941855e+03,2.3506369589127996e+05,-2.5059059610073699e+05,1.6010798072149582e+04,1.0000067722170805e+00,4.6807287203891784e-01,5.2179040349084732e+02,2.3442638046075732e+08,4.9792364864434501e+02
5.3249999999999997e-01,2.6820699823440681e+05,-2.0943239183912723e+05,-5.8347392628502508e+04,2.5913988026545534e+05,-2.2179890909808644e+05,-3.7321707790742556e+04,1.0000075994701267e+00,4.6643343316736757e-01,5.4801738495302129e+02,2.3304752206373507e+08,5.3529158675857343e+02
5.3300000000000003e-01,2.7941914800043241e+05,-1.7022919807064408e+05,-1.0881032549223334e+05,2.7402964552449022e+05,-1.8517777398506593e+05,-8.9297134031908849e+04,1.0000084762797867e+00,4.6662145407021516e-01,5.5486507552557543e+02,2.3255900531019515e+08,5.5370786717224951e+02
5.3349999999999997e-01,2.8075312507718639e+05,-1.2503106349994600e+05,-1.5540302193407534e+05,2.7922548104547552e+05,-1.4203334336047870e+05,-1.3808516973975248e+05,1.0000092788094688e+00,4.6860426738196759e-01,5.4212185799354268e+02,2.3302528350656268e+08,5.5255706771052598e+02
5.3400000000000003e-01,2.7217359317553439e+05,-7.5432532711276101e+04,-1.9649344972878910e+05,2.7455876743006549e+05,-9.3891360473568813e+04,-1.8197574637527711e+05,1.0000098940002509e+00,4.7209988878855580e-01,5.1024986447215309e+02,2.3437753367993736e+08,5.3190137222891633e+02
5.3449999999999998e-01,2.5398632326768796e+05,-2.3175100562513850e+04,-2.3064339416366228e+05,2.6020116565080217e+05,-4.2444076964649037e+04,-2.1943393842378745e+05,1.0000102351934159e+00,4.7661836882729941e-01,4.6036506102262052e+02,2.3642499687721401e+08,4.9247243405036932e+02
5.3500000000000003e-01,2.2682688978821141e+05,2.9909553299106941e+04,-2.5665418334906624e+05,2.3665660529152301e+05,1.0505507156759837e+04,-2.4914816464750722e+05,1.0000102539985447e+00,4.8153009733315516e-01,3.9420241468757541e+02,2.3888228122645268e+08,4.3564534750447802e+02
5.3549999999999998e-01,1.9164088531357661e+05,8.1958513467778408e+04,-2.7360568241857336e+05,2.0474502032026439e+05,6.3101512058985798e+04,-2.7007200292756071e+05,1.0000099469069961e+00,4.8615143447437764e-01,3.1406386171593113e+02,2.4140817045242697e+08,3.6339694793423183e+02
5.3600000000000003e-01,1.4965545422151027e+05,1.3113818701875786e+05,-2.8088858001987531e+05,1.6557758714198178e+05,1.1349483835437328e+05,-2.8145937660299131e+05,1.0000093558153300e+00,4.8983746473329676e-01,2.2274987713718181e+02,2.4365150569766718e+08,2.7824659847722376e+02
5.3649999999999998e-01,1.0234175660207721e+05,1.7570613219562193e+05,-2.7822856516098662e+05,1.2052328056044650e+05,1.5990437867279275e+05,-2.8289245532474335e+05,1.0000085623650132e+00,4.9207033843406384e-01,1.2347170712754101e+02,2.4529855040052149e+08,1.8317934258662478e+02
5.3700000000000003e-01,5.1367834200422149e+04,2.1407275554321310e+05,-2.6570108061653632e+05,7.1166043778195439e+04,2.0067877284154625e+05,-2.7430083269549580e+05,1.0000076767780133e+00,4.9253210697206107e-01,1.9745347952808427e+01,2.4611637446309924e+08,8.1549760024944732e+01
5.3749999999999998e-01,-1.4578570606354933e+03,2.4486086906899634e+05,-2.4373439860704134e+05,1.9252507240907351e+04,2.3435707414775243e+05,-2.5597003341421019e+05,1.0000068225924603e+00,4.9115166196073978e-01,-8.4732677855483701e+01,2.4598638789654928e+08,-2.3032424848571800e+01
5.3800000000000003e-01,-5.4251252908180380e+04,2.6695999024572695e+05,-2.1309937537220732e+05,-3.3369192310534891e+04,2.5972548688329794e+05,-2.2853726509768172e+05,1.0000061193279717e+00,4.8811808756507452e-01,-1.8622255041511070e+02,2.4492300205075786e+08,-1.2683295866716858e+02
5.3849999999999998e-01,-1.0512325564469960e+05,2.7957189302921464e+05,-1.7488448276105057e+05,-8.4817568267000737e+04,2.7586682176287466e+05,-1.9297272904608090e+05,1.0000056655041318e+00,4.8385670831280725e-01,-2.8108585407234006e+02,2.4307366577255091e+08,-2.2613423177278190e+02
5.3900000000000003e-01,-1.5225259625752206e+05,2.8224375158589199e+05,-1.3045637545742410e+05,-1.3324982001165734e+05,2.8219881675087305e+05,-1.5054588052918311e+05,1.0000055244987236e+00,4.7896982243521125e-01,-3.6592788781231326e+02,2.4069923832263070e+08,-3.1737974185993403e+02
5.3949999999999998e-01,-1.9395637129210937e+05,2.7488618545715732e+05,-8.1407419294062754e+04,-1.7693349166183124e+05,2.7849817407480784e+05,-1.0277752233254144e+05,1.0000057153968422e+00,4.7415007444493862e-01,-4.3772906282141730e+02,2.3813675971667022e+08,-3.9731233879822912e+02
5.4000000000000004e-01,-2.2875394658843611e+05,2.5777477112253281e+05,-2.9493484349325190e+04,-2.1431318554130901e+05,2.6490819375075819e+05,-5.1380328668212263e+04,1.0000062102541889e+00,4.7007974703474648e-01,-4.9395617465462800e+02,2.3575020060633913e+08,-4.6309759499594713e+02
5.4049999999999998e-01,-2.5542037275062344e+05,2.3153555283026138e+05,2.3434082440889113e+04,-2.4406816023112444e+05,2.4192984829792567e+05,1.8083208465019243e+03,1.0000069381942203e+00,4.6733196796078297e-01,-5.3264891530764635e+02,2.3387707778342146e+08,-5.1242496712911361e+02
5.4100000000000004e-01,-2.7302730406251369e+05,1.9711655011893302e+05,7.5497837298573446e+04,-2.6515797439945908e+05,2.1039779239260819e+05,5.4896668006934255e+04,1.0000077956678568e+00,4.6628942640680010e-01,-5.5247898315718714e+02,2.3277978964708474e+08,-5.4358325875932155e+02
5.4149999999999998e-01,-2.8097049969651445e+05,1.5574832422899624e+05,1.2486141348171547e+05,-2.7685479857181176e+05,1.7144421126028913e+05,1.0600782625800045e+05,1.0000086612632073e+00,4.6709247863080011e-01,-5.5278394224243596e+02,2.3260905711757642e+08,-5.5550927533018705e+02
5.4200000000000004e-01,-2.7898554808922572e+05,1.0889716014058648e+05,1.6979209830094702e+05,-2.7876285363256268e+05,1.2645400249288448e+05,1.5334472346366046e+05,1.0000094128005939e+00,4.6962327168686413e-01,-5.3357881372916211e+02,2.3338520136181030e+08,-5.4781353838562222e+02
5.4249999999999998e-01,-2.6715189631946787e+05,5.8212980797469572e+04,2.0871707579310521e+05,-2.7083000797730364e+05,7.7015709675290593e+04,1.9525136457721188e+05,1.0000099444732233e+00,4.7352279161229688e-01,-4.9554471597726371e+02,2.3499598216074878e+08,-5.2078624256933756e+02
5.4300000000000004e-01,-2.4588648292432961e+05,5.4735231018626018e+03,2.4027317065273729e+05,-2.5333700616644035e+05,2.4863356770730097e+04,2.3026072869796088e+05,1.0000101813351814e+00,4.7824681814545866e-01,-4.4000961140598218e+02,2.3721549118624151e+08,-4.7537071585946740e+02
5.4349999999999998e-01,-2.1593068574018183e+05,-4.7472768049773673e+04,2.6335049444533041e+05,-2.2689625289567720e+05,-2.8175519169396954e+04,2.5714585187956053e+05,1.0000100895269244e+00,4.8313701320015040e-01,-3.6890336705856834e+02,2.3973460328609714e+08,-4.1315368199601323e+02
5.4400000000000004e-01,-1.7832789968197187e+05,-9.8765505554753516e+04,2.7712941756943561e+05,-1.9242781295089494e+05,-8.0240599648057672e+04,2.7495671948306687e+05,1.0000096809183683e+00,4.8751373552452826e-01,-2.8470488562230395e+02,2.4220442619353050e+08,-3.3629721216597471e+02
5.4449999999999998e-01,-1.3439139486759258e+05,-1.4659476888261881e+05,2.8111013540603558e+05,-1.5113360679402386e+05,-1.2949828808919204e+05,2.8305430840084219e+05,1.0000090115624569e+00,4.9076404597944295e-01,-1.9036066188788556e+02,2.4428058300223130e+08,-2.4748835408054458e+02
5.4500000000000004e-01,-8.5663576627715331e+04,-1.8926210564355223e+05,2.7513381648826634e+05,-1.0445915598543209e+05,-1.7420407848782197e+05,2.8113479838174069e+05,1.0000081741147731e+00,4.9243021317534819e-01,-8.9197145670142888e+01,2.4567195176559797e+08,-1.4984451491899793e+02
5.4549999999999998e-01,-3.3866090362641276e+04,-2.2524252569926326e+05,2.5939384673667265e+05,-5.4049101916836844e+04,-2.1276340870556666e+05,2.6924622901429544e+05,1.0000072850808874e+00,4.9227258411907038e-01,1.5195870917846463e+01,2.4618052027828622e+08,-4.6820612231158186e+01
5.4600000000000004e-01,1.9159977487780048e+04,-2.5324196672978424e+05,2.3443458893365864e+05,-1.6909080993217078e+03,-2.4379184706033571e+05,2.4779245130356352e+05,1.0000064686227543e+00,4.9030736195920938e-01,1.1909094054737368e+02,2.4573091156740233e+08,5.7918333335339383e+01
5.4649999999999999e-01,7.1520718992330163e+04,-2.7224968215555529e+05,2.0113630522706595e+05,5.0748192174440635e+04,-2.6616941395056737e+05,2.1752461874632808e+05,1.0000058390507196e+00,4.8680683483029691e-01,2.1876639374171006e+02,2.4438287281406429e+08,1.6062648144277949e+02
5.4700000000000004e-01,1.2134169354262721e+05,-2.8157951848855137e+05,1.6068532939274047e+05,1.0139161718286588e+05,-2.7908703677405231e+05,1.7951714322783609e+05,1.0000054845309012e+00,4.8226348681851844e-01,3.1064918767945767e+02,2.4232477239165217e+08,2.5762482703625966e+02
