omega,Overhead_Alpha_0,Overhead_Alpha_1,Overhead_Alpha_2,Overhead_Alpha_3,Overhead_Beta_0,Overhead_Beta_1,Overhead_Beta_2,Overhead_Beta_3,Overhead_Tau_0,Overhead_Tau_1,Overhead_Tau_2,Overhead_Tau_3,Overhead_H_real_0,Overhead_H_imag_0,Overhead_H_real_1,Overhead_H_imag_1,Overhead_H_real_2,Overhead_H_imag_2,Overhead_H_real_3,Overhead_H_imag_3,Overhead_Yc_real_0_0,Overhead_Yc_imag_0_0,Overhead_Yc_real_0_1,Overhead_Yc_imag_0_1,Overhead_Yc_real_0_2,Overhead_Yc_imag_0_2,Overhead_Yc_real_0_3,Overhead_Yc_imag_0_3,Overhead_Yc_real_1_0,Overhead_Yc_imag_1_0,Overhead_Yc_real_1_1,Overhead_Yc_imag_1_1,Overhead_Yc_real_1_2,Overhead_Yc_imag_1_2,Overhead_Yc_real_1_3,Overhead_Yc_imag_1_3,Overhead_Yc_real_2_0,Overhead_Yc_imag_2_0,Overhead_Yc_real_2_1,Overhead_Yc_imag_2_1,Overhead_Yc_real_2_2,Overhead_Yc_imag_2_2,Overhead_Yc_real_2_3,Overhead_Yc_imag_2_3,Overhead_Yc_real_3_0,Overhead_Yc_imag_3_0,Overhead_Yc_real_3_1,Overhead_Yc_imag_3_1,Overhead_Yc_real_3_2,Overhead_Yc_imag_3_2,Overhead_Yc_real_3_3,Overhead_Yc_imag_3_3,Overhead_Zc_real_0_0,Overhead_Zc_imag_0_0,Overhead_Zc_real_0_1,Overhead_Zc_imag_0_1,Overhead_Zc_real_0_2,Overhead_Zc_imag_0_2,Overhead_Zc_real_0_3,Overhead_Zc_imag_0_3,Overhead_Zc_real_1_0,Overhead_Zc_imag_1_0,Overhead_Zc_real_1_1,Overhead_Zc_imag_1_1,Overhead_Zc_real_1_2,Overhead_Zc_imag_1_2,Overhead_Zc_real_1_3,Overhead_Zc_imag_1_3,Overhead_Zc_real_2_0,Overhead_Zc_imag_2_0,Overhead_Zc_real_2_1,Overhead_Zc_imag_2_1,Overhead_Zc_real_2_2,Overhead_Zc_imag_2_2,Overhead_Zc_real_2_3,Overhead_Zc_imag_2_3,Overhead_Zc_real_3_0,Overhead_Zc_imag_3_0,Overhead_Zc_real_3_1,Overhead_Zc_imag_3_1,Overhead_Zc_real_3_2,Overhead_Zc_imag_3_2,Overhead_Zc_real_3_3,Overhead_Zc_imag_3_3
3.0073215636556060e+05,5.5770985293413742e-05,1.1691311253240129e-06,1.1877161190956692e-06,2.2222305083759333e-06,1.1044749392966949e-03,1.0090295608764738e-03,1.0091905332348142e-03,1.0091273179737572e-03,5.8761920382050754e-05,5.3683893232647604e-05,5.3692457523758273e-05,5.3689094251306636e-05,1.5671441133845015e-01,3.7846107966138443e-01,-8.8935688049150308e-01,4.1470700725754595e-01,-8.8802172408394686e-01,4.1687214359658065e-01,-8.7385866118786903e-01,4.0914521152239669e-01,2.3936003827617789e-03,1.3784894333082262e-05,-5.5488352038990591e-04,1.0707728744984248e-05,-5.3472291410729925e-04,1.0746078570615790e-05,-2.5643937658394975e-04,1.4392624813457401e-05,-5.5416304005329021e-04,1.0651681893397584e-05,2.4347366020590591e-03,1.4440885633421002e-05,-5.0010829092755177e-04,1.0991708194975965e-05,-3.6215051999417678e-04,1.4534831000613562e-05,-5.3379053898970738e-04,1.0950062057415798e-05,-4.9994526765135552e-04,1.1264200460452595e-05,2.5072912240338883e-03,1.4737452400869306e-05,-5.0633746955325071e-04,1.4453537429953671e-05,-2.4845732603449985e-04,1.1747211857510725e-05,-3.5467553772479757e-04,1.1728218415384649e-05,-4.9861952254089256e-04,1.1053634260133634e-05,2.2018049342185176e-03,2.2166028904611561e-05,5.0613415733271813e+02,-1.1615724179860459e+01,1.6725261416028553e+02,-1.1484462353934733e+01,1.6578179029414233e+02,-1.1715653373278192e+01,1.2422545212058516e+02,-1.2687415091246441e+01,1.6692334655386611e+02,-1.1419458298958556e+01,5.0233254744811046e+02,-1.2071128266080615e+01,1.6325783105241703e+02,-1.1906391606002828e+01,1.3924515636037682e+02,-1.2934190952012557e+01,1.6526275969224309e+02,-1.1689402736876314e+01,1.6307766162547537e+02,-1.1948115810521342e+01,4.9824917394118910e+02,-1.2571338561671251e+01,1.6027907898583877e+02,-1.3258696870431720e+01,1.2113085826077224e+02,-1.1436027393682862e+01,1.3641802211200530e+02,-1.1706287187840962e+01,1.5752957619615984e+02,-1.1928180725736091e+01,5.2657326543914348e+02,-1.4027978516102257e+01
3.2224031125143263e+05,5.8922699620740934e-05,1.1804283932012452e-06,1.2012838787797889e-06,2.2647031422189655e-06,1.1807972726019301e-03,1.0811745123448452e-03,1.0813439440454278e-03,1.0812283151242269e-03,5.8629400797700371e-05,5.3682893149658770e-05,5.3691305837689021e-05,5.3685564585975592e-05,3.8912113995922148e-01,-1.6713722418598621e-02,1.9453911574164803e-02,9.8092013886538043e-01,2.2105549806070806e-02,9.8053650739605580e-01,1.9949075550871633e-02,9.6403310228612882e-01,2.3941600199406795e-03,1.3489229824418506e-05,-5.5436985724726404e-04,1.0622541514594014e-05,-5.3420590212957476e-04,1.0678187065326884e-05,-2.5575831685619235e-04,1.4306996180805188e-05,-5.5365350096116305e-04,1.0556915217603504e-05,2.4353280366193318e-03,1.4157755689716817e-05,-4.9958157404741933e-04,1.0919901334438702e-05,-3.6145461608817601e-04,1.4476693538366549e-05,-5.3326690661600288e-04,1.0858901305319231e-05,-4.9940718488517217e-04,1.1178961975023052e-05,2.5078942403217786e-03,1.4465184681937660e-05,-5.0563500858574165e-04,1.4428486133633379e-05,-2.4790510419024224e-04,1.1643074663235332e-05,-3.5411291944386893e-04,1.1667903792620556e-05,-4.9807464595070638e-04,1.1048248508949523e-05,2.2027556189326207e-03,2.1854563921909557e-05,5.0562683381439666e+02,-1.1421207500466270e+01,1.6673949206677401e+02,-1.1315442169965747e+01,1.6525683608110219e+02,-1.1550926761346705e+01,1.2365379724456622e+02,-1.2523533622560199e+01,1.6641397029690870e+02,-1.1247444926356291e+01,5.0180274586352618e+02,-1.1879499378767573e+01,1.6272372756404994e+02,-1.1741521857192966e+01,1.3866181073290761e+02,-1.2770836125834835e+01,1.6474062881211614e+02,-1.1516712897235220e+01,1.6254248870441802e+02,-1.1778309635774960e+01,4.9769487242206390e+02,-1.2383426723934168e+01,1.5968059591588380e+02,-1.3094992482627251e+01,1.2061804924474393e+02,-1.1274663029746083e+01,1.3589151971126455e+02,-1.1549317359232019e+01,1.5699158843283038e+02,-1.1776890164254118e+01,5.2595368802569499e+02,-1.3830645540595523e+01
3.4528671443168505e+05,6.2231184236694078e-05,1.1915522197372341e-06,1.2150403265049305e-06,2.3066597241009340e-06,1.2624312139705347e-03,1.1584803614432130e-03,1.1586584080397165e-03,1.1584848190571409e-03,5.8498918664348729e-05,5.3682012681812589e-05,5.3690263058745735e-05,5.3682219240072710e-05,8.1248109373412536e-02,-3.6035232379465643e-01,9.3294101244093819e-01,3.0307084794125938e-01,9.3344966121709749e-01,3.0029911766349293e-01,9.1646497424240980e-01,2.9764636466488215e-01,2.3947074633527002e-03,1.3198874048569095e-05,-5.5386177699212179e-04,1.0531294619587461e-05,-5.3369342366296269e-04,1.0604001661628216e-05,-2.5508217026088916e-04,1.4214533955329443e-05,-5.5315008539499313e-04,1.0456316540803253e-05,2.4359081234640104e-03,1.3879488868854544e-05,-4.9905947645650830e-04,1.0841912086498960e-05,-3.6076242170559274e-04,1.4410642337267841e-05,-5.3274912537666359e-04,1.0761756955781014e-05,-4.9887448318981396e-04,1.1087613851466729e-05,2.5084868301765272e-03,1.4197925208216951e-05,-5.0493487408510450e-04,1.4394264131328883e-05,-2.4735889680407906e-04,1.1533867741277880e-05,-3.5355428334352839e-04,1.1601149554299971e-05,-4.9753126132849363e-04,1.1035030037625140e-05,2.2036942023334633e-03,2.1544260098851944e-05,5.0512878620523401e+02,-1.1226593267328564e+01,1.6623482446823894e+02,-1.1144839203710845e+01,1.6474009882512496e+02,-1.1384387563928339e+01,1.2309029197535072e+02,-1.2357268024038708e+01,1.6591320709705042e+02,-1.1073969818364381e+01,5.0128205932098649e+02,-1.1687426881439865e+01,1.6219784506288414e+02,-1.1574729654050504e+01,1.3808656825725373e+02,-1.2604974074848347e+01,1.6422713732767119e+02,-1.1342432613664311e+01,1.6201579868562666e+02,-1.1606679840482974e+01,4.9714946822513531e+02,-1.2194720169199481e+01,1.5909020903756706e+02,-1.2928650112234134e+01,1.2011333013894803e+02,-1.1111495745409044e+01,1.3537286619032608e+02,-1.1390299553839032e+01,1.5646113803486477e+02,-1.1623323242524682e+01,5.2534321987658689e+02,-1.3632107672027651e+01
3.6998138035561488e+05,6.5702794472824024e-05,1.2025200811960028e-06,1.2290772772369810e-06,2.3480862407363965e-06,1.3497498440767806e-03,1.2413162405634974e-03,1.2415030360285052e-03,1.2412655768063053e-03,5.8370498224728087e-05,5.3681241553095136e-05,5.3689319601339758e-05,5.3679050577662005e-05,-3.2246522714213188e-01,-1.3462428139190730e-01,5.2058940600860648e-01,-8.3118721533334372e-01,5.1788286191375332e-01,-8.3238554063603620e-01,5.1179607887085432e-01,-8.1567687970492664e-01,2.3952429777255361e-03,1.2913722725499752e-05,-5.5335961035555474e-04,1.0434244069496720e-05,-5.3318583175850532e-04,1.0523736372179317e-05,-2.5441130800420110e-04,1.4115373431583275e-05,-5.5265310675334494e-04,1.0350159340734239e-05,2.4364770895107480e-03,1.3605938043649168e-05,-4.9854235004592696e-04,1.0757943077137085e-05,-3.6007436327426364e-04,1.4336807620562655e-05,-5.3223752191458714e-04,1.0658885697847290e-05,-4.9834750600348998e-04,1.0990383301738150e-05,2.5090692141077034e-03,1.3935464323131399e-05,-5.0423755416575500e-04,1.4351005357534669e-05,-2.4681895982612444e-04,1.1419773656478354e-05,-3.5299994939700833e-04,1.1528111247712138e-05,-4.9698974587127651e-04,1.1014109469341323e-05,2.2046205008679712e-03,2.1234970137464513e-05,5.0464002236776452e+02,-1.1031984929009489e+01,1.6573869811205665e+02,-1.0972796830865041e+01,1.6423168019209615e+02,-1.1216171371884833e+01,1.2253507507669065e+02,-1.2188748101401135e+01,1.6542113567624639e+02,-1.0899180535117790e+01,5.0077051787945879e+02,-1.1495008402827919e+01,1.6168029215834201e+02,-1.1406149958687699e+01,1.3751957616598000e+02,-1.2436731068691090e+01,1.6372237200224444e+02,-1.1166708526009238e+01,1.6149769344565124e+02,-1.1433368171575285e+01,4.9661301376890884e+02,-1.2005307497408996e+01,1.5850807471407026e+02,-1.2759792717803629e+01,1.1961679787829875e+02,-1.0946662335924060e+01,1.3486217329162352e+02,-1.1229362410635646e+01,1.5593835012377278e+02,-1.1467598227022220e+01,5.2474198190191578e+02,-1.3432441135236898e+01
3.9644219162949966e+05,6.9344070320770832e-05,1.2133342854705419e-06,1.2434833622943654e-06,2.3889990885219959e-06,1.4431526980257284e-03,1.3300776677197784e-03,1.3302733327384315e-03,1.3299657142919448e-03,5.8244161837238929e-05,5.3680569658872226e-05,5.3688466498221181e-05,5.3676051333418669e-05,-1.4985107317464380e-01,2.9363506636157655e-01,-7.4351172888266226e-01,-6.3932243589360793e-01,-7.4514992895414700e-01,-6.3668450571411195e-01,-7.2853190290336423e-01,-6.2871510013577636e-01,2.3957668158675993e-03,1.2633661971950111e-05,-5.5286366823833566e-04,1.0331657626421163e-05,-5.3268346241249951e-04,1.0437618722065856e-05,-2.5374609504724352e-04,1.4009661666859563e-05,-5.5216285753136084e-04,1.0238727729778234e-05,2.4370351469548955e-03,1.3336949147250003e-05,-4.9803053037883861e-04,1.0668210908997610e-05,-3.5939086161642449e-04,1.4255332863528388e-05,-5.3173240315143621e-04,1.0550555813215369e-05,-4.9782657889339333e-04,1.0887510741632124e-05,2.5096415937341196e-03,1.3677587081437148e-05,-5.0354353133769570e-04,1.4298858386429451e-05,-2.4628553958635406e-04,1.1300980548448205e-05,-3.5245023127841209e-04,1.1448950669595909e-05,-4.9645047402998579e-04,1.0985623144645167e-05,2.2055343361294787e-03,2.0926582720006768e-05,5.0416054436411406e+02,-1.0837485924193444e+01,1.6525119048192431e+02,-1.0799461301485305e+01,1.6373167314073078e+02,-1.1046417391506786e+01,1.2198827697912832e+02,-1.2018109253023889e+01,1.6493782521648666e+02,-1.0723227094714963e+01,5.0026814620423232e+02,-1.1302342647863147e+01,1.6117116880382125e+02,-1.1235921680725411e+01,1.3696097356147945e+02,-1.2266239448519183e+01,1.6322641014802434e+02,-1.0989690105569663e+01,1.6098826574359833e+02,-1.1258519962879607e+01,4.9608555675129617e+02,-1.1815279452307625e+01,1.5793434134213257e+02,-1.2588549859743484e+01,1.1912854102357059e+02,-1.0780302549744800e+01,1.3435954507356914e+02,-1.1066638127460351e+01,1.5542334302550410e+02,-1.1309837426593775e+01,5.2415008694759308e+02,-1.3231732738382242e+01
4.2479546174171538e+05,7.3161740770832139e-05,1.2239811477194981e-06,1.2583407940168526e-06,2.4294501162612153e-06,1.5430676536019273e-03,1.4251884296059747e-03,1.4253930848456232e-03,1.4250086265187453e-03,5.8119929898435126e-05,5.3679987022864115e-05,5.3687695400493539e-05,5.3673214706173521e-05,2.8005000786634504e-01,1.3323358042105046e-01,-6.7488762893690668e-01,7.1115150205808697e-01,-6.7218579113865795e-01,7.1296541919657996e-01,-6.6399984710778659e-01,6.9565968016624913e-01,2.3962792172698725e-03,1.2358571005243662e-05,-5.5237424064099564e-04,1.0223812842372643e-05,-5.3218663334529280e-04,1.0345887948725371e-05,-2.5308688914808027e-04,1.3897557431769595e-05,-5.5167960834795905e-04,1.0122314450317756e-05,2.4375824920918015e-03,1.3072364061031492e-05,-4.9752433543386791e-04,1.0572944436987291e-05,-3.5871233085113307e-04,1.4166374713852574e-05,-5.3123405523447563e-04,1.0437045264240308e-05,-4.9731200836743530e-04,1.0779248000372171e-05,2.5102041507362280e-03,1.3424076442810775e-05,-5.0285328127576976e-04,1.4237986241503848e-05,-2.4575887245820919e-04,1.1177681896626148e-05,-3.5190543601571215e-04,1.1363835947429376e-05,-4.9591381727553550e-04,1.0949713556423992e-05,2.2064355385967324e-03,2.0619020696776084e-05,5.0369034858153469e+02,-1.0643199730215315e+01,1.6477236959991006e+02,-1.0624981272495269e+01,1.6324016166205465e+02,-1.0875268012694679e+01,1.2145001932213555e+02,-1.1845492048537935e+01,1.6446333519722907e+02,-1.0546261490949295e+01,4.9977496360096040e+02,-1.1109529471347541e+01,1.6067056600811088e+02,-1.1064187249689049e+01,1.3641089091478182e+02,-1.2093637210408648e+01,1.6273931943218486e+02,-1.0811529181614933e+01,1.6048759896321306e+02,-1.1082283681102655e+01,4.9556714009453157e+02,-1.1624729041863983e+01,1.5736914880256444e+02,-1.2415057282222669e+01,1.1864863956155220e+02,-1.0612558739691774e+01,1.3386507766437006e+02,-1.0902262172755034e+01,1.5491622799085249e+02,-1.1150166983379689e+01,5.2356763880293192e+02,-1.3030079121495049e+01
4.5517653803357092e+05,7.7162728518998306e-05,1.2344325208973094e-06,1.2737218537738728e-06,2.4695298509191086e-06,1.6499529544708681e-03,1.5271025992164651e-03,1.5273163833023112e-03,1.5268480036762136e-03,5.7997820769896893e-05,5.3679483773525897e-05,5.3686998539968634e-05,5.3670534435623685e-05,8.7280495875091249e-02,-2.7749403906876652e-01,7.5008106829614607e-01,6.3107625818132029e-01,7.5176246231744626e-01,6.2811199789121097e-01,7.3287782829878811e-01,6.2171844739256155e-01,2.3967804073797856e-03,1.2088324841240663e-05,-5.5189159593808110e-04,1.0110995071129756e-05,-5.3169564310764721e-04,1.0248793159873578e-05,-2.5243403990930069e-04,1.3779231114963308e-05,-5.5120360731813643e-04,1.0001218852974049e-05,2.4381193048359302e-03,1.2812023471572200e-05,-4.9702406465870113e-04,1.0472382991958596e-05,-3.5803917733266710e-04,1.4070102872774482e-05,-5.3074274281493571e-04,1.0318639754799468e-05,-4.9680408099883372e-04,1.0665856484550958e-05,2.5107570465523737e-03,1.3174716409204720e-05,-5.0216727167351992e-04,1.4168566179868419e-05,-2.4523918453421767e-04,1.1050076309094322e-05,-3.5136586363385900e-04,1.1272941675061536e-05,-4.9538014383280896e-04,1.0906529891675801e-05,2.2073239511820053e-03,2.0312238609212919e-05,5.0322942578443019e+02,-1.0449229907101151e+01,1.6430229386957191e+02,-1.0449507329948526e+01,1.6275722055684540e+02,-1.0702868361761508e+01,1.2092041453692813e+02,-1.1671041769863560e+01,1.6399771527497555e+02,-1.0368437203749361e+01,4.9929098397423400e+02,-1.0916669939669175e+01,1.6017856558442165e+02,-1.0891092169727770e+01,1.3586944960580828e+02,-1.1919067546867945e+01,1.6226115772428039e+02,-1.0632379458087398e+01,1.5999576689475671e+02,-1.0904810456698740e+01,4.9505780181037738e+02,-1.1433751639582345e+01,1.5681262795407105e+02,-1.2239456448223978e+01,1.1817716472886903e+02,-1.0443575505577019e+01,1.3337885903230929e+02,-1.0736372985971895e+01,1.5441710892272394e+02,-1.0988716651172497e+01,5.2299473128604507e+02,-1.2827585858170949e+01
4.8773044779419072e+05,8.1354155039804868e-05,1.2446502129956507e-06,1.2896854325360800e-06,2.5093678941905586e-06,1.7642993777984644e-03,1.6363066985583914e-03,1.6365297890862619e-03,1.6359700019461614e-03,5.7877850711200298e-05,5.3679050170650334e-05,5.3686368656633873e-05,5.3668004836449826e-05,-2.7174004335507368e-01,-1.2514923294501887e-02,4.8953895974625167e-01,-8.4906417102541665e-01,4.8615483889387273e-01,-8.5019320996301240e-01,4.8420801744789549e-01,-8.2945979182404217e-01,2.3972705974668424e-03,1.1822796854325170e-05,-5.5141598046807715e-04,9.9934955127498765e-06,-5.3121077048942352e-04,1.0146591505908338e-05,-2.5178788782416039e-04,1.3654864580973246e-05,-5.5073507974096947e-04,9.8757449154221652e-06,2.4386457488506995e-03,1.2555769561118292e-05,-4.9652999831282011e-04,1.0366774605691639e-05,-3.5737179860892524e-04,1.3966699943185316e-05,-5.3025870863101262e-04,1.0195630819648546e-05,-4.9630306284173889e-04,1.0547605349202208e-05,2.5113004227235616e-03,1.2929294963157443e-05,-5.0148596115299798e-04,1.4090789468109445e-05,-2.4472669129662402e-04,1.0918367333029281e-05,-3.5083180675726154e-04,1.1176449099305070e-05,-4.9484981833208667e-04,1.0856228675875559e-05,2.2081994324100705e-03,2.0006219574518942e-05,5.0277776110520398e+02,-1.0255680118947637e+01,1.6384101196038105e+02,-1.0273191504409237e+01,1.6228291525179770e+02,-1.0529365841954695e+01,1.2039956547397584e+02,-1.1494907918667248e+01,1.6354100520491204e+02,-1.0189908705740114e+01,4.9881621572378828e+02,-1.0723866362253828e+01,1.5969523993802619e+02,-1.0716784559722997e+01,1.3533676150968606e+02,-1.1742678350738041e+01,1.6179197298507387e+02,-1.0452396023805937e+01,1.5951283355740043e+02,-1.0726253602848361e+01,4.9455757479944009e+02,-1.1242445048006452e+01,1.5626490017570470e+02,-1.2061894032508972e+01,1.1771417885915800e+02,-1.0273499328850290e+01,1.3290096877230070e+02,-1.0569111666245297e+01,1.5392608210997537e+02,-1.0825619559508072e+01,5.2243144744276242e+02,-1.2624366420251139e+01
5.2261259056365775e+05,8.5743346022481998e-05,1.2545931788451958e-06,1.3062741996560855e-06,2.5491298559044502e-06,1.8866325566258356e-03,1.7533220182552784e-03,1.7535546525259068e-03,1.7528955681651293e-03,5.7760033820571129e-05,5.3678676707401645e-05,5.3685798901541714e-05,5.3665620762011891e-05,8.4674019545412413e-02,2.3902503618736795e-01,-9.5595490002474748e-01,-2.1538707842552951e-01,-9.5595912194600663e-01,-2.1165245270656119e-01,-9.3489767225731413e-01,-2.1735559033621907e-01,2.3977499849829032e-03,1.1561861102175616e-05,-5.5094761840367059e-04,9.8716093362713890e-06,-5.3073227419869740e-04,1.0039546411494461e-05,-2.5114876331543866e-04,1.3524650975711835e-05,-5.5027422806718386e-04,9.7461993467593446e-06,2.4391619721858865e-03,1.2303448432415112e-05,-4.9604239707202210e-04,1.0256374280069646e-05,-3.5671058238424683e-04,1.3856361242801493e-05,-5.2978217336214920e-04,1.0068313985919365e-05,-4.9580919910991773e-04,1.0424769718358806e-05,2.5118344017735659e-03,1.2687606703838865e-05,-5.0080979820104721e-04,1.4004861153501153e-05,-2.4422159726713146e-04,1.0782763278557173e-05,-3.5030355014240130e-04,1.1074546343191449e-05,-4.9432320132925694e-04,1.0798974498182643e-05,2.2090618590541902e-03,1.9700971611104836e-05,5.0233533398870480e+02,-1.0062654119827544e+01,1.6338856273346957e+02,-1.0096186782782704e+01,1.6181730165500730e+02,-1.0354909664821811e+01,1.1988756507896407e+02,-1.1317243694816851e+01,1.6309323480431510e+02,-1.0010830968277292e+01,4.9835066159389243e+02,-1.0531222279878476e+01,1.5922065189334563e+02,-1.0541414681903127e+01,1.3481292863343475e+02,-1.1564621686450753e+01,1.6133180319676896e+02,-1.0271734859445242e+01,1.5903885306267330e+02,-1.0546768125790287e+01,4.9406648660093043e+02,-1.1050909511220276e+01,1.5572607696290606e+02,-1.1882521378084785e+01,1.1725973525346249e+02,-1.0102478199598133e+01,1.3243147790885405e+02,-1.0400621648656355e+01,1.5344323596803792e+02,-1.0661011961431678e+01,5.2187785889335566e+02,-1.2420541025637350e+01
5.5998947994919610e+05,9.0337837165266118e-05,1.2642264865165053e-06,1.3235131703816964e-06,2.5890108876932587e-06,2.0175154681233336e-03,1.8787071065956391e-03,1.8789495974747424e-03,1.8781829280235085e-03,5.7644381985222586e-05,5.3678354293695039e-05,5.3685282734682900e-05,5.3663377481711353e-05,1.5305036340399927e-01,-1.7912677361234186e-01,2.0780019134241504e-01,9.5747404798253188e-01,2.1131276740372071e-01,9.5575358969724322e-01,1.9557358399347746e-01,9.3906633012315122e-01,2.3982187543114867e-03,1.1305394352008752e-05,-5.5048671186276414e-04,9.7456339138081364e-06,-5.3026039277504562e-04,9.9279258995591750e-06,-2.5051698576362101e-04,1.3388794470012997e-05,-5.4982123210604080e-04,9.6128898099614261e-06,2.4396681083108632e-03,1.2054912204356478e-05,-4.9556150186300650e-04,1.0141442333292292e-05,-3.5605590547364282e-04,1.3739294572885792e-05,-5.2931333571716295e-04,9.9369870387026389e-06,-4.9532271408630492e-04,1.0297628987281777e-05,2.5123590885027013e-03,1.2449455116250346e-05,-5.0013922010517544e-04,1.3910999821908668e-05,-2.4372409562279192e-04,1.0643477041723196e-05,-3.4978137011601798e-04,1.0967428640814058e-05,-4.9380064865309767e-04,1.0734940778416984e-05,2.2099111280760707e-03,1.9396523537885741e-05,5.0190211810616705e+02,-9.8702556965514212e+00,1.6294497520841034e+02,-9.9186466198249637e+00,1.6136042605106670e+02,-1.0179650375505144e+01,1.1938449612040644e+02,-1.1138205450982941e+01,1.6265442395711710e+02,-9.8313589701661890e+00,4.9789431849260774e+02,-1.0338842402197441e+01,1.5875485456101583e+02,-1.0365134462064216e+01,1.3429804280670086e+02,-1.1385053234303536e+01,1.6088067633431726e+02,-1.0090552344451103e+01,1.5857386951919801e+02,-1.0366510229696496e+01,4.9358455911036805e+02,-1.0859247668457030e+01,1.5519625958133338e+02,-1.1701493922594070e+01,1.1681387807391994e+02,-9.9306612359245907e+00,1.3197044871594630e+02,-1.0231048367088153e+01,1.5296865078712119e+02,-1.0495032962481156e+01,5.2133402535661537e+02,-1.2216235399690934e+01
6.0003953849553096e+05,9.5145380324149477e-05,1.2735301754963874e-06,1.3414103870967336e-06,2.6292268373945234e-06,2.1575510994215042e-03,2.0130604404666286e-03,2.0133131826938445e-03,2.0124302482547570e-03,5.7530904842199336e-05,5.3678074495261756e-05,5.3684813843881328e-05,5.3661270476954500e-05,-2.1801182226703247e-01,-8.1426030045326121e-03,6.8773424383313186e-01,-6.9761387774856376e-01,6.8416422707908953e-01,-6.9962888289723724e-01,6.7982613044943041e-01,-6.7582536132745463e-01,2.3986770778057723e-03,1.1053277774446566e-05,-5.5003344122139689e-04,9.6158671883942241e-06,-5.2979534470103823e-04,9.8120010308064931e-06,-2.4989286252562784e-04,1.3247509928787855e-05,-5.4937624943222647e-04,9.4761232840357007e-06,2.4401642774379679e-03,1.1810020745746884e-05,-4.9508753389603162e-04,1.0022242847054322e-05,-3.5540813274163391e-04,1.3615719927260548e-05,-5.2885237271952084e-04,9.8019484123773294e-06,-4.9484381123119129e-04,1.0166465229555264e-05,2.5128745715809154e-03,1.2214654442443988e-05,-4.9947465187038349e-04,1.3809437323914150e-05,-2.4323436777070448e-04,1.0500725907521607e-05,-3.4926553390368989e-04,1.0855298550096812e-05,-4.9328251055222165e-04,1.0664310522758592e-05,2.2107471577592851e-03,1.9092920625473011e-05,5.0147808125365174e+02,-9.6785885650530954e+00,1.6251026857056340e+02,-9.7407244524380374e+00,1.6091232503590757e+02,-1.0003739374993687e+01,1.1889043097150761e+02,-1.0957952129059949e+01,1.6222458265886442e+02,-9.6516472121180339e+00,4.9744717729669924e+02,-1.0146832491350535e+01,1.5829789124530632e+02,-1.0188097004465224e+01,1.3379218542950494e+02,-1.1204131714034560e+01,1.6043861037732728e+02,-9.9090047669225871e+00,1.5811791697878701e+02,-1.0185636819211455e+01,4.9311180828184695e+02,-1.0667564445533991e+01,1.5467553878180448e+02,-1.1518970601798008e+01,1.1637664226128102e+02,-9.7581982955253252e+00,1.3151793455495306e+02,-1.0060538902454171e+01,1.5250239848970955e+02,-1.0327824228183788e+01,5.2079999437206106e+02,-1.2011579489195219e+01
