omega,Overhead_Yc_real_0_0,Overhead_Yc_imag_0_0,Overhead_Yc_real_0_1,Overhead_Yc_imag_0_1,Overhead_Yc_real_0_2,Overhead_Yc_imag_0_2,Overhead_Yc_real_0_3,Overhead_Yc_imag_0_3,Overhead_Yc_real_1_0,Overhead_Yc_imag_1_0,Overhead_Yc_real_1_1,Overhead_Yc_imag_1_1,Overhead_Yc_real_1_2,Overhead_Yc_imag_1_2,Overhead_Yc_real_1_3,Overhead_Yc_imag_1_3,Overhead_Yc_real_2_0,Overhead_Yc_imag_2_0,Overhead_Yc_real_2_1,Overhead_Yc_imag_2_1,Overhead_Yc_real_2_2,Overhead_Yc_imag_2_2,Overhead_Yc_real_2_3,Overhead_Yc_imag_2_3,Overhead_Yc_real_3_0,Overhead_Yc_imag_3_0,Overhead_Yc_real_3_1,Overhead_Yc_imag_3_1,Overhead_Yc_real_3_2,Overhead_Yc_imag_3_2,Overhead_Yc_real_3_3,Overhead_Yc_imag_3_3,Overhead_Zc_real_0_0,Overhead_Zc_imag_0_0,Overhead_Zc_real_0_1,Overhead_Zc_imag_0_1,Overhead_Zc_real_0_2,Overhead_Zc_imag_0_2,Overhead_Zc_real_0_3,Overhead_Zc_imag_0_3,Overhead_Zc_real_1_0,Overhead_Zc_imag_1_0,Overhead_Zc_real_1_1,Overhead_Zc_imag_1_1,Overhead_Zc_real_1_2,Overhead_Zc_imag_1_2,Overhead_Zc_real_1_3,Overhead_Zc_imag_1_3,Overhead_Zc_real_2_0,Overhead_Zc_imag_2_0,Overhead_Zc_real_2_1,Overhead_Zc_imag_2_1,Overhead_Zc_real_2_2,Overhead_Zc_imag_2_2,Overhead_Zc_real_2_3,Overhead_Zc_imag_2_3,Overhead_Zc_real_3_0,Overhead_Zc_imag_3_0,Overhead_Zc_real_3_1,Overhead_Zc_imag_3_1,Overhead_Zc_real_3_2,Overhead_Zc_imag_3_2,Overhead_Zc_real_3_3,Overhead_Zc_imag_3_3,Overhead_Alpha_0,Overhead_Alpha_1,Overhead_Alpha_2,Overhead_Alpha_3,Overhead_Beta_0,Overhead_Beta_1,Overhead_Beta_2,Overhead_Beta_3,Overhead_Tau_0,Overhead_Tau_1,Overhead_Tau_2,Overhead_Tau_3,Overhead_H_real_0,Overhead_H_imag_0,Overhead_H_real_1,Overhead_H_imag_1,Overhead_H_real_2,Overhead_H_imag_2,Overhead_H_real_3,Overhead_H_imag_3
5.8301518765368618e+07,2.4126441314063613e-03,1.7492056123375542e-06,-5.3547099646144224e-04,1.7880177039470578e-06,-5.1424817645201481e-04,1.9280707390816625e-06,-2.2785102566380935e-04,2.4355528129879008e-06,-5.3547099646144268e-04,1.7880177039470483e-06,2.4559655371769492e-03,2.0335365769922036e-06,-4.7927852953093546e-04,2.0203788949714681e-06,-3.3202911169763022e-04,2.7029618693933683e-06,-5.1424817645201438e-04,1.9280707390816574e-06,-4.7927852953093557e-04,2.0203788949714804e-06,2.5299756164753758e-03,2.2605073750852191e-06,-4.7493923791263362e-04,2.9140868884289706e-06,-2.2785102566380937e-04,2.4355528129878919e-06,-3.3202911169763022e-04,2.7029618693933725e-06,-4.7493923791263378e-04,2.9140868884289672e-06,2.2398646405924439e-03,4.0282080791567452e-06,4.8859773943436579e+02,-1.5961849361003604e+00,1.4910196241063392e+02,-1.6499849000634497e+00,1.4687736571501608e+02,-1.7275429224170105e+00,1.0293953992431683e+02,-1.8606978275767332e+00,1.4910196241063392e+02,-1.6499849000634557e+00,4.8363464108620474e+02,-1.7295538613893742e+00,1.4395401058325587e+02,-1.7924581381832922e+00,1.1737381502668791e+02,-1.9484276424343943e+00,1.4687736571501600e+02,-1.7275429224170147e+00,1.4395401058325609e+02,-1.7924581381832891e+00,4.7822370846343557e+02,-1.8873255525545671e+00,1.3767237969736112e+02,-2.0448217984203638e+00,1.0293953992431683e+02,-1.8606978275767418e+00,1.1737381502668801e+02,-1.9484276424343936e+00,1.3767237969736109e+02,-2.0448217984203656e+00,5.0350703259781693e+02,-2.2498926639383225e+00,8.0053508493260953e-06,2.3833974310420141e-06,1.6536073702311527e-03,2.0118669887347737e-05,1.9556481957259472e-01,1.9559042584372252e-01,1.9658900929200623e-01,1.9538994489578010e-01,5.3669907395623094e-05,5.3676934662608939e-05,5.3950981300001689e-05,5.3621915595610228e-05,8.7972645959446472e-01,-9.5279737825482280e-03,8.7871608350246411e-01,-3.9296976042307091e-01,-2.4933715796050833e-12,2.0574606215758349e-12,-6.7972352562659788e-01,2.5153486919157780e-01
6.0698766888567187e+07,2.4126814967906011e-03,1.7181142954460509e-06,-5.3543297915551531e-04,1.7566827511282622e-06,-5.1420693053695165e-04,1.8945821599883265e-06,-2.2779832040179695e-04,2.3934830800043974e-06,-5.3543297915551521e-04,1.7566827511282544e-06,2.4560093374049619e-03,1.9979186497487553e-06,-4.7923522106927579e-04,1.9853898704616173e-06,-3.3197013780065517e-04,2.6568221635751525e-06,-5.1420693053695165e-04,1.8945821599883236e-06,-4.7923522106927606e-04,1.9853898704616295e-06,2.5300246851093383e-03,2.2214607618779811e-06,-4.7487514321091717e-04,2.8649064366723717e-06,-2.2779832040179711e-04,2.3934830800043902e-06,-3.3197013780065506e-04,2.6568221635751567e-06,-4.7487514321091728e-04,2.8649064366723692e-06,2.2399510347369191e-03,3.9603530621606639e-06,4.8856393012505595e+02,-1.5678080473044536e+00,1.4906699088399503e+02,-1.6207543462334291e+00,1.4684066327514057e+02,-1.6970444348447062e+00,1.0289986232877075e+02,-1.8280260388663128e+00,1.4906699088399503e+02,-1.6207543462334351e+00,4.8359787202563979e+02,-1.6989748840227523e+00,1.4391586987707967e+02,-1.7608846234755062e+00,1.1733216853767840e+02,-1.9143362857869048e+00,1.4684066327514060e+02,-1.6970444348447080e+00,1.4391586987707996e+02,-1.7608846234755016e+00,4.7818341188248559e+02,-1.8541760565793823e+00,1.3762855959118514e+02,-2.0091845548375966e+00,1.0289986232877074e+02,-1.8280260388663196e+00,1.1733216853767840e+02,-1.9143362857869040e+00,1.3762855959118505e+02,-2.0091845548375993e+00,5.0345904131935413e+02,-2.2108625243789564e+00,8.1839166121677382e-06,2.4050900850123908e-06,1.6913063629599456e-03,2.0657542079100641e-05,2.0360585675730877e-01,2.0363269675931142e-01,2.0463565738884226e-01,2.0342370420569894e-01,5.3669849901523085e-05,5.3676924839846476e-05,5.3941302040489676e-05,5.3621835073954885e-05,-8.6894321238357131e-01,-1.2056932041540144e-01,-9.2163761904983810e-01,2.7660137365715060e-01,1.4279642753043539e-12,-1.0432797243237492e-12,7.1568777557999763e-01,-6.4065600543037476e-02
6.3194585318095274e+07,2.4127178620682766e-03,1.6875944170373128e-06,-5.3539550441156875e-04,1.7259062782880407e-06,-5.1416627381526032e-04,1.8616798981957341e-06,-2.2774679089643531e-04,2.3521469445954569e-06,-5.3539550441156886e-04,1.7259062782880424e-06,2.4560520390697780e-03,1.9629367950905826e-06,-4.7919252656553372e-04,1.9510095512386571e-06,-3.3191253108261280e-04,2.6114680050729801e-06,-5.1416627381526022e-04,1.8616798981957354e-06,-4.7919252656553366e-04,1.9510095512386550e-06,2.5300725948046885e-03,2.1830920694282622e-06,-4.7481261612316428e-04,2.8165436548957215e-06,-2.2774679089643515e-04,2.3521469445954599e-06,-3.3191253108261275e-04,2.6114680050729801e-06,-4.7481261612316434e-04,2.8165436548957223e-06,2.2400379981659078e-03,3.8936255067190347e-06,4.8853079673927920e+02,-1.5399529268721477e+00,1.4903266371427753e+02,-1.5920574930840323e+00,1.4680463619097293e+02,-1.6670991593112905e+00,1.0286091372799017e+02,-1.7959412854575250e+00,1.4903266371427753e+02,-1.5920574930840314e+00,4.8356183213080067e+02,-1.6689523344977668e+00,1.4387843043996068e+02,-1.7298813503285269e+00,1.1729128611884704e+02,-1.8808533233350089e+00,1.4680463619097301e+02,-1.6670991593112903e+00,1.4387843043996051e+02,-1.7298813503285269e+00,4.7814390752510099e+02,-1.8216222435364182e+00,1.3758554209393287e+02,-1.9741784794762061e+00,1.0286091372799012e+02,-1.7959412854575239e+00,1.1729128611884700e+02,-1.8808533233350089e+00,1.3758554209393284e+02,-1.9741784794762063e+00,5.0341149902008846e+02,-2.1725174049749199e+00,8.3665532965035023e-06,2.4272969134254030e-06,1.7298793503797674e-03,2.1208475398013047e-05,2.1197755904878635e-01,2.1200565620914616e-01,2.1301231505089993e-01,2.1178764435652567e-01,5.3669803001451320e-05,5.3676916816084245e-05,5.3931788992030749e-05,5.3621719212929325e-05,2.5152857584472155e-01,8.3776365101142114e-01,6.4947583353866378e-01,7.0954042678860418e-01,-8.6679722110478389e-13,-3.9856877012017004e-13,-2.7383567339422188e-01,-6.5749878327498990e-01
6.5793027078417018e+07,2.4127534475327137e-03,1.6576391185440527e-06,-5.3535871703147629e-04,1.6956828993858909e-06,-5.1412637550589510e-04,1.8293592160204989e-06,-2.2769597593678151e-04,2.3115290293962797e-06,-5.3535871703147618e-04,1.6956828993858890e-06,2.4560938206718091e-03,1.9285849801133235e-06,-4.7915065090600782e-04,1.9172337294691325e-06,-3.3185563845607044e-04,2.5668834098621921e-06,-5.1412637550589521e-04,1.8293592160204991e-06,-4.7915065090600766e-04,1.9172337294691316e-06,2.5301194388554385e-03,2.1453969816111180e-06,-4.7475074147097898e-04,2.7689823440823854e-06,-2.2769597593678170e-04,2.3115290293962801e-06,-3.3185563845607050e-04,2.5668834098621921e-06,-4.7475074147097882e-04,2.7689823440823845e-06,2.2401212015388042e-03,3.8280070672040129e-06,4.8849828672810742e+02,-1.5126119562472125e+00,1.4899896739269289e+02,-1.5638867227391378e+00,1.4676927035111291e+02,-1.6376993543629763e+00,1.0282267822771776e+02,-1.7644346582249535e+00,1.4899896739269292e+02,-1.5638867227391384e+00,4.8352646780761398e+02,-1.6394783385321370e+00,1.4384167765045214e+02,-1.6994404463430950e+00,1.1725115122934298e+02,-1.8479696854032677e+00,1.4676927035111299e+02,-1.6376993543629765e+00,1.4384167765045217e+02,-1.6994404463430939e+00,4.7810514057853032e+02,-1.7896560040104477e+00,1.3754330998631607e+02,-1.9397943549203309e+00,1.0282267822771779e+02,-1.7644346582249544e+00,1.1725115122934295e+02,-1.8479696854032672e+00,1.3754330998631599e+02,-1.9397943549203311e+00,5.0336525868145480e+02,-2.1348490786520977e+00,8.5537187616268388e-06,2.4507722489585038e-06,1.7693354916753835e-03,2.1785864210136679e-05,2.2069349768282273e-01,2.2072293973694446e-01,2.2173264048736838e-01,2.2049566629281744e-01,5.3669759847294172e-05,5.3676919768137852e-05,5.3922465728312743e-05,5.3621649851742331e-05,8.7081307109370787e-01,4.7226618813016132e-02,8.7919136630391070e-01,-3.8935100861607325e-01,-3.2948712915738350e-13,3.8593919424772000e-13,-7.0355426427523138e-01,-5.4910433948477687e-02
6.8498311846692652e+07,2.4127876697888715e-03,1.6282361905071219e-06,-5.3532217989346023e-04,1.6660001967333898e-06,-5.1408673686415527e-04,1.7976063797253225e-06,-2.2764692440425545e-04,2.2716352899830541e-06,-5.3532217989346034e-04,1.6660001967333923e-06,2.4561342048923531e-03,1.8948483687545771e-06,-4.7910900899255314e-04,1.8840470185664592e-06,-3.3180096238854818e-04,2.5230762962852540e-06,-5.1408673686415527e-04,1.7976063797253229e-06,-4.7910900899255309e-04,1.8840470185664602e-06,2.5301649469224642e-03,2.1083573662960733e-06,-4.7469164551436588e-04,2.7222325116462440e-06,-2.2764692440425520e-04,2.2716352899830516e-06,-3.3180096238854802e-04,2.5230762962852506e-06,-4.7469164551436653e-04,2.7222325116462432e-06,2.2402112543532093e-03,3.7635037717909728e-06,4.8846649822149271e+02,-1.4857773451874334e+00,1.4896588854124082e+02,-1.5362342056510403e+00,1.4673455176137190e+02,-1.6088370462230173e+00,1.0278514246220007e+02,-1.7335001835738544e+00,1.4896588854124073e+02,-1.5362342056510394e+00,4.8349187611325823e+02,-1.6105448124438309e+00,1.4380559698849413e+02,-1.6695537899205484e+00,1.1721174974394553e+02,-1.8156793784940202e+00,1.4673455176137168e+02,-1.6088370462230168e+00,1.4380559698849427e+02,-1.6695537899205517e+00,4.7806720684603368e+02,-1.7582689783183956e+00,1.3750184825862456e+02,-1.9060261876763109e+00,1.0278514246220008e+02,-1.7335001835738544e+00,1.1721174974394567e+02,-1.8156793784940211e+00,1.3750184825862479e+02,-1.9060261876763100e+00,5.0331818846351598e+02,-2.0978479220807214e+00,8.7446845614696812e-06,2.4733867874592235e-06,1.8097362926228582e-03,2.2353061064252848e-05,2.2976791943062994e-01,2.2979862894261546e-01,2.3081046246540196e-01,2.2956106824614858e-01,5.3669741804995791e-05,5.3676915006473631e-05,5.3913261507987679e-05,5.3621425009114613e-05,7.0593806207799381e-01,-5.0750739817633150e-01,4.2339281525721528e-01,-8.6292604094987047e-01,6.7084788391172212e-15,2.6578222559861308e-13,-6.2808452058741249e-01,3.0749993777747153e-01
7.1314832805222020e+07,2.4128213441070717e-03,1.5993846315017259e-06,-5.3528657703946151e-04,1.6368599647113361e-06,-5.1404816623611799e-04,1.7664258292333876e-06,-2.2759747949261413e-04,2.2324272055844683e-06,-5.3528657703946130e-04,1.6368599647113406e-06,2.4561737913109832e-03,1.8617303020324686e-06,-4.7906858955335522e-04,1.8514566784177477e-06,-3.3174541534633408e-04,2.4800046378629328e-06,-5.1404816623611810e-04,1.7664258292333878e-06,-4.7906858955335517e-04,1.8514566784177496e-06,2.5302092898386720e-03,2.0719834720028329e-06,-4.7463096470147411e-04,2.6762493396578416e-06,-2.2759747949261397e-04,2.2324272055844649e-06,-3.3174541534633387e-04,2.4800046378629298e-06,-4.7463096470147439e-04,2.6762493396578386e-06,2.2402870758960478e-03,3.7000683325673061e-06,4.8843525830407719e+02,-1.4594417281742553e+00,1.4893341409839564e+02,-1.5090925529642811e+00,1.4670046678565259e+02,-1.5805047185713608e+00,1.0274828848670771e+02,-1.7031257421679302e+00,1.4893341409839553e+02,-1.5090925529642805e+00,4.8345788314112167e+02,-1.5821441339295326e+00,1.4377017433656874e+02,-1.6402137326139901e+00,1.1717306322614833e+02,-1.7839699385449728e+00,1.4670046678565237e+02,-1.5805047185713608e+00,1.4377017433656889e+02,-1.6402137326139932e+00,4.7802993126454624e+02,-1.7274532988670701e+00,1.3746113805809446e+02,-1.8728611694307182e+00,1.0274828848670772e+02,-1.7031257421679302e+00,1.1717306322614844e+02,-1.7839699385449732e+00,1.3746113805809469e+02,-1.8728611694307165e+00,5.0327448484106412e+02,-2.0615066902253241e+00,8.9412693891562387e-06,2.4996179653547899e-06,1.8510291682875516e-03,2.2986437295590499e-05,2.3921543367419876e-01,2.3924766973128495e-01,2.4026104574614621e-01,2.3900029116557930e-01,5.3669717620187921e-05,5.3676950013409512e-05,5.3904308272554067e-05,5.3621448837909311e-05,4.7765939014193237e-01,-7.2319673034660248e-01,6.5219228489605333e-02,-9.5857920063418134e-01,5.8256117169726195e-14,1.2434969367224146e-13,-5.3549169421872878e-01,4.3872859974513501e-01
7.4247163775647581e+07,2.4128560945195021e-03,1.5710699408236039e-06,-5.3525212581992431e-04,1.6082489359214317e-06,-5.1401073847542574e-04,1.7358022701332361e-06,-2.2754961133189704e-04,2.1939229088106918e-06,-5.3525212581992431e-04,1.6082489359214311e-06,2.4562144684047186e-03,1.8292124822392954e-06,-4.7902923978272786e-04,1.8194447803163856e-06,-3.3169193305911896e-04,2.4376903643872751e-06,-5.1401073847542585e-04,1.7358022701332344e-06,-4.7902923978272803e-04,1.8194447803163856e-06,2.5302548754497578e-03,2.0362515261079455e-06,-4.7457295933870866e-04,2.6310584685065738e-06,-2.2754961133189698e-04,2.1939229088106922e-06,-3.3169193305911902e-04,2.4376903643872755e-06,-4.7457295933870882e-04,2.6310584685065729e-06,2.2403680181489996e-03,3.6377188305769961e-06,4.8840433320075738e+02,-1.4335975675110719e+00,1.4890153120596673e+02,-1.4824544438158889e+00,1.4666700200585535e+02,-1.5526949212434165e+00,1.0271210486164105e+02,-1.6733073275573258e+00,1.4890153120596676e+02,-1.4824544438158893e+00,4.8342425415206600e+02,-1.5542685068836719e+00,1.4373539580974852e+02,-1.6114126912628910e+00,1.1713507941068937e+02,-1.7528374370367032e+00,1.4666700200585538e+02,-1.5526949212434165e+00,1.4373539580974852e+02,-1.6114126912628908e+00,4.7799307797088449e+02,-1.6972009199258109e+00,1.3742116609593498e+02,-1.8402954665460642e+00,1.0271210486164107e+02,-1.6733073275573260e+00,1.1713507941068934e+02,-1.7528374370367035e+00,1.3742116609593492e+02,-1.8402954665460642e+00,5.0323030208322530e+02,-2.0258153016780884e+00,9.1419104481467759e-06,2.5255510630163215e-06,1.8933046926908708e-03,2.3622588783497071e-05,2.4905117937312335e-01,2.4908491767954508e-01,2.5009908256949998e-01,2.4882698320088947e-01,5.3669644297940972e-05,5.3676914783105615e-05,5.3895463713652110e-05,5.3621330819373882e-05,2.4820890755120709e-01,-8.2750038151246108e-01,-2.3611845615675442e-01,-9.3091887842177123e-01,4.8456499280879285e-14,5.0265425360962568e-14,-4.6051855717935058e-01,5.0744431044384253e-01
7.7300066646502361e+07,2.4128895658282962e-03,1.5432855872018111e-06,-5.3521806531755427e-04,1.5801595296895511e-06,-5.1397376318220074e-04,1.7057285324271970e-06,-2.2750255686820024e-04,2.1561034213122816e-06,-5.3521806531755417e-04,1.5801595296895528e-06,2.4562537402650795e-03,1.7972887328463180e-06,-4.7899039730696304e-04,1.7880047029993009e-06,-3.3163931105173483e-04,2.3961128671840107e-06,-5.1397376318220063e-04,1.7057285324271972e-06,-4.7899039730696326e-04,1.7880047029992998e-06,2.5302989278765398e-03,2.0011569358348274e-06,-4.7451582226000418e-04,2.5866381452721764e-06,-2.2750255686820035e-04,2.1561034213122833e-06,-3.3163931105173477e-04,2.3961128671840103e-06,-4.7451582226000407e-04,2.5866381452721760e-06,2.2404471237306629e-03,3.5764338346178274e-06,4.8837407098841646e+02,-1.4082371077460649e+00,1.4887022699288812e+02,-1.4563117897426081e+00,1.4663414392163645e+02,-1.5253993802047523e+00,1.0267657602839768e+02,-1.6440353104452088e+00,1.4887022699288804e+02,-1.4563117897426083e+00,4.8339133612226971e+02,-1.5269098106083547e+00,1.4370124736423244e+02,-1.5831422114870481e+00,1.1709778215119429e+02,-1.7222719964678410e+00,1.4663414392163637e+02,-1.5253993802047516e+00,1.4370124736423236e+02,-1.5831422114870484e+00,4.7795699264758446e+02,-1.6675033614849044e+00,1.3738191564199542e+02,-1.8083189631840608e+00,1.0267657602839768e+02,-1.6440353104452088e+00,1.1709778215119428e+02,-1.7222719964678410e+00,1.3738191564199545e+02,-1.8083189631840610e+00,5.0318698580108793e+02,-1.9907652373761662e+00,9.3474559844694387e-06,2.5526066815521447e-06,1.9365678534309094e-03,2.4282586829874833e-05,2.5929143899386287e-01,2.5932674711602616e-01,2.6034076087739527e-01,2.5905778930707346e-01,5.3669591811270743e-05,5.3676900083813335e-05,5.3886786321765749e-05,5.3621229692700698e-05,-1.6256045254138343e-01,-8.4560367269426240e-01,-6.5776262732654756e-01,-6.9922242022223424e-01,3.3384662486733255e-14,1.0315551127241243e-14,-2.6833745139359333e-01,6.2270268825937736e-01
8.0478499106164545e+07,2.4129227830983627e-03,1.5160232173391857e-06,-5.3518473397655853e-04,1.5525849381492906e-06,-5.1393755829623033e-04,1.6761977945099346e-06,-2.2745643866312594e-04,2.1189611918723795e-06,-5.3518473397655918e-04,1.5525849381492868e-06,2.4562926753516796e-03,1.7659504139513107e-06,-4.7895234102678260e-04,1.7571294041914915e-06,-3.3158777796303492e-04,2.3552649318375607e-06,-5.1393755829623065e-04,1.6761977945099344e-06,-4.7895234102678238e-04,1.7571294041914962e-06,2.5303425985589252e-03,1.9666910134805155e-06,-4.7445992809058181e-04,2.5429817562403227e-06,-2.2745643866312583e-04,2.1189611918723752e-06,-3.3158777796303481e-04,2.3552649318375602e-06,-4.7445992809058246e-04,2.5429817562403239e-06,2.2405256711581275e-03,3.5162023351763828e-06,4.8834430268337320e+02,-1.3833529458850502e+00,1.4883948895626042e+02,-1.4306572436619100e+00,1.4660187947438379e+02,-1.4986106007864377e+00,1.0264168810203506e+02,-1.6153020234862849e+00,1.4883948895626045e+02,-1.4306572436619094e+00,4.8335895911086391e+02,-1.5000603539254318e+00,1.4366771547714782e+02,-1.5553946519128250e+00,1.1706115690122293e+02,-1.6922658146848415e+00,1.4660187947438382e+02,-1.4986106007864382e+00,1.4366771547714791e+02,-1.5553946519128248e+00,4.7792150423484696e+02,-1.6383526450800445e+00,1.3734337141462044e+02,-1.7769237286319584e+00,1.0264168810203508e+02,-1.6153020234862849e+00,1.1706115690122294e+02,-1.6922658146848417e+00,1.3734337141462029e+02,-1.7769237286319572e+00,5.0314428286729083e+02,-1.9563477232125801e+00,9.5578626712596463e-06,2.5805170584704336e-06,1.9808488972344975e-03,2.4964022507605443e-05,2.6995269337180888e-01,2.6998962598264226e-01,2.7100257428270380e-01,2.6970913987724776e-01,5.3669528407222672e-05,5.3676871011519433e-05,5.3878256138988127e-05,5.3621107326359355e-05,-7.7394655128532253e-01,-3.7081348284106186e-01,-9.4960489412416238e-01,1.3780965603406917e-01,1.3765718965241661e-14,-1.0320535557484004e-14,2.4174225392664236e-01,6.2562548542948859e-01
8.3787622693776637e+07,2.4129543322760688e-03,1.4892746871543350e-06,-5.3515162244119167e-04,1.5255167788170657e-06,-5.1390164111011843e-04,1.6472015783829009e-06,-2.2741103725813682e-04,2.0824848519229442e-06,-5.3515162244119189e-04,1.5255167788170672e-06,2.4563298031267293e-03,1.7351888911070742e-06,-4.7891464186966234e-04,1.7268103015234966e-06,-3.3153695905358173e-04,2.3151346637010283e-06,-5.1390164111011854e-04,1.6472015783828984e-06,-4.7891464186966239e-04,1.7268103015234978e-06,2.5303843032625632e-03,1.9328452329073774e-06,-4.7440469118265017e-04,2.5000772518384294e-06,-2.2741103725813682e-04,2.0824848519229429e-06,-3.3153695905358173e-04,2.3151346637010292e-06,-4.7440469118265022e-04,2.5000772518384294e-06,2.2406019053738358e-03,3.4570098000786179e-06,4.8831523760645609e+02,-1.3589374549996487e+00,1.4880930470813101e+02,-1.4054829929172123e+00,1.4657019568012103e+02,-1.4723205864605646e+00,1.0260742687327212e+02,-1.5870990412393506e+00,1.4880930470813101e+02,-1.4054829929172119e+00,4.8332733140125629e+02,-1.4737121534367790e+00,1.4363478665393711e+02,-1.5281618390178915e+00,1.1702518883581615e+02,-1.6628102708208525e+00,1.4657019568012103e+02,-1.4723205864605637e+00,1.4363478665393720e+02,-1.5281618390178915e+00,4.7788681979513422e+02,-1.6097404290489696e+00,1.3730551793627492e+02,-1.7461009540557970e+00,1.0260742687327213e+02,-1.5870990412393506e+00,1.1702518883581617e+02,-1.6628102708208519e+00,1.3730551793627492e+02,-1.7461009540557968e+00,5.0310251430890111e+02,-1.9225537815925382e+00,9.7735140150362448e-06,2.6097460426074003e-06,2.0261697185426958e-03,2.5672861391439471e-05,2.8105249593327869e-01,2.8109113174133149e-01,2.8210189550191145e-01,2.8079860490098335e-01,5.3669501417498312e-05,5.3676879272472241e-05,5.3869893701684348e-05,5.3621018641807547e-05,-2.9321778949735922e-01,8.0340169586929566e-01,2.5418131300891250e-01,9.2480918283284186e-01,-5.5715081286372499e-15,-6.1947238159926417e-15,6.3348794587070967e-01,-1.9608835696884130e-01
8.7232811181203097e+07,2.4129859448081942e-03,1.4630319303631891e-06,-5.3511933072492187e-04,1.4989488792538720e-06,-5.1386658269779971e-04,1.6187337493274176e-06,-2.2736649137575468e-04,2.0466668999741520e-06,-5.3511933072492230e-04,1.4989488792538720e-06,2.4563669180560120e-03,1.7049959273048960e-06,-4.7887781287620971e-04,1.6970410761742821e-06,-3.3148713715779949e-04,2.2757149362567057e-06,-5.1386658269779938e-04,1.6187337493274178e-06,-4.7887781287620965e-04,1.6970410761742821e-06,2.5304259580503263e-03,1.8996113841041821e-06,-4.7435059202760485e-04,2.4579181293202723e-06,-2.2736649137575473e-04,2.0466668999741507e-06,-3.3148713715779954e-04,2.2757149362567044e-06,-4.7435059202760479e-04,2.4579181293202719e-06,2.2406771602320494e-03,3.3988443494962739e-06,4.8828659621043391e+02,-1.3349833702049663e+00,1.4877966211990795e+02,-1.3807818657402593e+00,1.4653907988006733e+02,-1.4465220139646842e+00,1.0257377890929870e+02,-1.5594187827527828e+00,1.4877966211990787e+02,-1.3807818657402591e+00,4.8329617253737570e+02,-1.4478576537549175e+00,1.4360244779759299e+02,-1.5014363012819512e+00,1.1698986387100412e+02,-1.6338976412092854e+00,1.4653907988006733e+02,-1.4465220139646839e+00,1.4360244779759302e+02,-1.5014363012819518e+00,4.7785265781070461e+02,-1.5816588609986990e+00,1.3726834039377562e+02,-1.7158427753653047e+00,1.0257377890929870e+02,-1.5594187827527828e+00,1.1698986387100410e+02,-1.6338976412092852e+00,1.3726834039377559e+02,-1.7158427753653047e+00,5.0306142490626439e+02,-1.8893746143991610e+00,9.9943351093753478e-06,2.6401506233509650e-06,2.0725600404307579e-03,2.6408911032698132e-05,2.9260858777377519e-01,2.9264900079367029e-01,2.9365657675845397e-01,2.9234396173116128e-01,5.3669454658010870e-05,5.3676867101901713e-05,5.3861673887539424e-05,5.3620917684084544e-05,6.1516039821080937e-01,-5.8979519092181032e-01,1.5257457367510366e-01,-9.4641777508074920e-01,9.9437740683067585e-16,3.8395553630535090e-15,-6.2042365234784158e-01,-2.1117592963640303e-01
