omega,Overhead_Tv_real_0_0,Overhead_Tv_imag_0_0,Overhead_Tv_real_0_1,Overhead_Tv_imag_0_1,Overhead_Tv_real_0_2,Overhead_Tv_imag_0_2,Overhead_Tv_real_0_3,Overhead_Tv_imag_0_3,Overhead_Tv_real_1_0,Overhead_Tv_imag_1_0,Overhead_Tv_real_1_1,Overhead_Tv_imag_1_1,Overhead_Tv_real_1_2,Overhead_Tv_imag_1_2,Overhead_Tv_real_1_3,Overhead_Tv_imag_1_3,Overhead_Tv_real_2_0,Overhead_Tv_imag_2_0,Overhead_Tv_real_2_1,Overhead_Tv_imag_2_1,Overhead_Tv_real_2_2,Overhead_Tv_imag_2_2,Overhead_Tv_real_2_3,Overhead_Tv_imag_2_3,Overhead_Tv_real_3_0,Overhead_Tv_imag_3_0,Overhead_Tv_real_3_1,Overhead_Tv_imag_3_1,Overhead_Tv_real_3_2,Overhead_Tv_imag_3_2,Overhead_Tv_real_3_3,Overhead_Tv_imag_3_3,Overhead_Ti_real_0_0,Overhead_Ti_imag_0_0,Overhead_Ti_real_0_1,Overhead_Ti_imag_0_1,Overhead_Ti_real_0_2,Overhead_Ti_imag_0_2,Overhead_Ti_real_0_3,Overhead_Ti_imag_0_3,Overhead_Ti_real_1_0,Overhead_Ti_imag_1_0,Overhead_Ti_real_1_1,Overhead_Ti_imag_1_1,Overhead_Ti_real_1_2,Overhead_Ti_imag_1_2,Overhead_Ti_real_1_3,Overhead_Ti_imag_1_3,Overhead_Ti_real_2_0,Overhead_Ti_imag_2_0,Overhead_Ti_real_2_1,Overhead_Ti_imag_2_1,Overhead_Ti_real_2_2,Overhead_Ti_imag_2_2,Overhead_Ti_real_2_3,Overhead_Ti_imag_2_3,Overhead_Ti_real_3_0,Overhead_Ti_imag_3_0,Overhead_Ti_real_3_1,Overhead_Ti_imag_3_1,Overhead_Ti_real_3_2,Overhead_Ti_imag_3_2,Overhead_Ti_real_3_3,Overhead_Ti_imag_3_3,Overhead_Tau_0,Overhead_Tau_1,Overhead_Tau_2,Overhead_Tau_3,Overhead_H_real_0,Overhead_H_imag_0,Overhead_H_real_1,Overhead_H_imag_1,Overhead_H_real_2,Overhead_H_imag_2,Overhead_H_real_3,Overhead_H_imag_3
1.6621869502328777e+08,-4.3733216564703825e-01,-2.0925105651578635e-01,4.1809866771957238e-01,2.8985536217754404e-01,4.4974865042554846e-01,-4.7851417135940280e-02,-5.5888505974755787e-01,1.9446136954360793e-01,7.1274523037141047e-01,3.8497866315278234e-01,9.4363582249973807e-03,-4.8780572206555697e-02,4.7312923069737645e-01,-4.3928293951366104e-02,-3.7523910326796167e-01,1.2005976684425854e-01,-2.7037998599692020e-01,-1.8837189421526063e-01,-6.8123375363967664e-01,-4.3948381486518800e-01,4.9932535739381778e-01,-4.2779818636581368e-02,-1.2997309468032919e-01,7.9034807002722404e-03,-1.2201426303089310e-02,1.4337278788282260e-03,2.4550346418778851e-01,1.4564127997249499e-01,5.6432208994933331e-01,-6.3310934984036615e-03,6.1781659243604559e-01,-3.0977527543834615e-01,-4.1400251639907742e-01,-2.5303025228285958e-01,4.4805390494204045e-01,2.6992036385539397e-01,3.9703329359323403e-01,1.0554999104311902e-02,-4.9743502627085007e-01,2.2811116251851668e-01,7.1752671319916239e-01,3.8756473379084505e-01,-2.8112957787338765e-02,2.8247516874406929e-02,4.3808812714381390e-01,-2.3615124253255765e-03,-3.0992679650226818e-01,1.4453325916701293e-01,-3.0429400240729060e-01,-1.2254345827027531e-01,-6.6565012941742507e-01,-4.4806355299280626e-01,4.7539125151888056e-01,-7.1006155608966184e-03,-4.7989411002782437e-02,4.3680857551680656e-02,-3.0981730004777698e-03,-1.2494626917941246e-02,2.4848849818061211e-01,1.6952477673348110e-01,6.6660455800416052e-01,-1.1143429761408109e-01,7.2951216660152984e-01,-2.7986617023542643e-01,5.3668924896582026e-05,5.3676833553454686e-05,5.3747998630585240e-05,5.3619684290805629e-05,1.7829054104668801e-01,7.7428526991787017e-01,9.4725219114060988e-01,2.8340724585248400e-02,1.2818796201403513e-21,1.2363356449459002e-21,-4.9674261507437800e-01,-5.2053112614487439e-02
1.7305329321426633e+08,-4.3670870093276498e-01,-2.0951341672520502e-01,4.1883978732562643e-01,2.8963568435002657e-01,4.4968234984520511e-01,-4.8302685154961778e-02,-5.5906069930929181e-01,1.9376155906843928e-01,7.1280917270891309e-01,3.8498930739060372e-01,8.7272819660774541e-03,-4.8629393239571578e-02,4.7309572763553237e-01,-4.4235374528477950e-02,-3.7545966213878867e-01,1.1914527578037432e-01,-2.7120410657134825e-01,-1.8809718293159006e-01,-6.8064404322101435e-01,-4.3975656207288993e-01,4.9937531275557068e-01,-4.3011936000782264e-02,-1.3039676526181915e-01,6.9032135305497899e-03,-1.1919447663685934e-02,1.2901000407723839e-03,2.4583869167882921e-01,1.4541186259028280e-01,5.6428740711214476e-01,-5.5037736363198198e-03,6.1723476713678727e-01,-3.1098602793505170e-01,-4.1377788767073420e-01,-2.5239111427662236e-01,4.4807398446537139e-01,2.7051990424957090e-01,3.9710794583640507e-01,1.1535587333679535e-02,-4.9741737944332137e-01,2.2860622803668715e-01,7.1741115751049644e-01,3.8762318949225244e-01,-2.8236326801122369e-02,2.7386633436303681e-02,4.3822998213137404e-01,-1.6605709893809523e-03,-3.0971667732818625e-01,1.4508235794326904e-01,-3.0445404508640250e-01,-1.2345965878031337e-01,-6.6550476541022752e-01,-4.4760371220104173e-01,4.7575540484527301e-01,-6.4838025229455865e-03,-4.7815830106044580e-02,4.4248981052800319e-02,-3.0489272713993829e-03,-1.2176010723860427e-02,2.4839180570864422e-01,1.6973822394007662e-01,6.6651197552978414e-01,-1.1317287749965918e-01,7.2996135979080745e-01,-2.7958933452870288e-01,5.3668906378095653e-05,5.3676839618271060e-05,5.3741852182159338e-05,5.3619613546820083e-05,4.0474689082462206e-01,-6.7877322809371532e-01,-7.0191960902787343e-01,-6.3528923254439706e-01,2.7028689186954532e-22,-5.1847950357201020e-22,1.7032663226764086e-01,4.5693741972625490e-01
1.8016891714922383e+08,-4.3609050127966720e-01,-2.0976978191345846e-01,4.1954788000636989e-01,2.8939880444975652e-01,4.4962385260113447e-01,-4.8771826260954693e-02,-5.5924610106870287e-01,1.9304194451195139e-01,7.1287419069556923e-01,3.8499899024337719e-01,8.0208131377072049e-03,-4.8499696572793155e-02,4.7306762653036516e-01,-4.4555262515459215e-02,-3.7566640738563351e-01,1.1819377046210774e-01,-2.7201293881691690e-01,-1.8782981765958956e-01,-6.8005166631156078e-01,-4.4003088959058556e-01,4.9943254742013576e-01,-4.3251681528674674e-02,-1.3077404424385608e-01,5.8358382965019440e-03,-1.1639404789133593e-02,1.1506570516429952e-03,2.4623374357883701e-01,1.4519932930392093e-01,5.6423079082543004e-01,-4.6461546762657513e-03,6.1664387345600802e-01,-3.1224672097089323e-01,-4.1355576962526841e-01,-2.5176095744594340e-01,4.4807651015844036e-01,2.7109373560358235e-01,3.9721046356172574e-01,1.2549983251939671e-02,-4.9742172603302376e-01,2.2913304674674959e-01,7.1730025294757627e-01,3.8768106278279885e-01,-2.8373694487269934e-02,2.6533668689756078e-02,4.3839593302896390e-01,-9.3521054325666070e-04,-3.0949141387146339e-01,1.4564794967958730e-01,-3.0461492305299809e-01,-1.2435890188686709e-01,-6.6536612628787928e-01,-4.4714551556164450e-01,4.7615175778549029e-01,-5.8521708600037456e-03,-4.7570245661996413e-02,4.4818383389473422e-02,-2.9984906959014323e-03,-1.1862764988913942e-02,2.4833141191290969e-01,1.6998664610381839e-01,6.6637836523237892e-01,-1.1497702214528474e-01,7.3042193001356837e-01,-2.7930998805592921e-01,5.3668886891605914e-05,5.3676845772819028e-05,5.3735804226016301e-05,5.3619551132601642e-05,7.3640050010193991e-01,2.7462352565455700e-01,4.4825147467814958e-01,-8.3273864659414820e-01,1.2091241458837369e-22,1.4242198700025158e-22,-4.6794198132744047e-01,8.4694798952156619e-02
1.8757712207494614e+08,-4.3547870826144408e-01,-2.1001947419015571e-01,4.2022513215206619e-01,2.8914738939734663e-01,4.4957439346500672e-01,-4.9258559297720869e-02,-5.5943667092714833e-01,1.9230184042120918e-01,7.1294013020494984e-01,3.8500787610167586e-01,7.3203971787629864e-03,-4.8390048857654425e-02,4.7304581633097698e-01,-4.4887678571279038e-02,-3.7585666683735997e-01,1.1720576175776101e-01,-2.7280525170786712e-01,-1.8757025963925261e-01,-6.7945652747776175e-01,-4.4030500640247999e-01,4.9949773458936003e-01,-4.3498402942040604e-02,-1.3110459323385620e-01,4.7033263008583945e-03,-1.1361422533195243e-02,1.0156831952199586e-03,2.4668537033122678e-01,1.4500378318683910e-01,5.6414978427058315e-01,-3.7595252053200523e-03,6.1604876295887323e-01,-3.1355792895220014e-01,-4.1333631870425069e-01,-2.5114100824409474e-01,4.4806350480635099e-01,2.7164241385899662e-01,3.9734358352418403e-01,1.3596953358169517e-02,-4.9744406529900825e-01,2.2969049505977360e-01,7.1719407604391439e-01,3.8773821815474113e-01,-2.8523612824477535e-02,2.5690950478277789e-02,4.3858811969716260e-01,-1.8684430732666263e-04,-3.0925006377398023e-01,1.4622936741958270e-01,-3.0477647231810684e-01,-1.2523979093412455e-01,-6.6523364838951471e-01,-4.4668945773361274e-01,4.7658218957188181e-01,-5.2083463318229328e-03,-4.7255481384089956e-02,4.5388932372725052e-02,-2.9467767323606009e-03,-1.1555159846299349e-02,2.4830562674508924e-01,1.7026752621226182e-01,6.6619904021605680e-01,-1.1684455440464936e-01,7.3089633699520173e-01,-2.7903088603525600e-01,5.3668858799147805e-05,5.3676844046344081e-05,5.3729848971522897e-05,5.3619490145939050e-05,1.4266499154168502e-01,-7.6837796256461099e-01,-9.1374927400707628e-01,-2.3968157378948526e-01,5.6090468868464532e-23,-1.4993781572561723e-23,-8.9067604940189331e-03,4.6307042880559385e-01
1.9528993836810002e+08,-4.3487747836152557e-01,-2.1026081643262551e-01,4.2090418492550447e-01,2.8890929120077991e-01,4.4953695250622738e-01,-4.9760799522200902e-02,-5.5960006476606594e-01,1.9153207021639398e-01,7.1300591054147711e-01,3.8501605962002761e-01,6.6522669168809952e-03,-4.8281259236334834e-02,4.7303257665058757e-01,-4.5229693434428231e-02,-3.7602522137892502e-01,1.1618745812043804e-01,-2.7357754065837092e-01,-1.8732016620981784e-01,-6.7885624929141886e-01,-4.4056588309156497e-01,4.9957257435056868e-01,-4.3748010130880116e-02,-1.3141812484549620e-01,3.5337556717380397e-03,-1.1084906822359519e-02,8.8468851961166122e-04,2.4714513984891884e-01,1.4481343592455453e-01,5.6403906502653034e-01,-2.8522117365044619e-03,6.1547570201702095e-01,-3.1492092708246694e-01,-4.1312056002455411e-01,-2.5053534695116869e-01,4.4806017870241360e-01,2.7218123150997769e-01,3.9751232761078070e-01,1.4671221338494751e-02,-4.9744489357804028e-01,2.3026270047796185e-01,7.1709284841758991e-01,3.8779384125808242e-01,-2.8668921929414094e-02,2.4873095542067240e-02,4.3880991771323757e-01,5.7601553437589686e-04,-3.0899260157307729e-01,1.4682287998384996e-01,-3.0493823764889810e-01,-1.2609819281265733e-01,-6.6510198685077770e-01,-4.4623734727697384e-01,4.7704887985749717e-01,-4.5652569799837020e-03,-4.6924377338873807e-02,4.5970836464893645e-02,-2.8938115694327931e-03,-1.1252784822869930e-02,2.4828394138463342e-01,1.7054885806705300e-01,6.6596319361494605e-01,-1.1875813888723125e-01,7.3140396538389463e-01,-2.7876392136564049e-01,5.3668832262366339e-05,5.3676843339760052e-05,5.3723984905238902e-05,5.3619430653620128e-05,6.2789836996544590e-01,-4.5766804791566584e-01,-5.5095604035270451e-01,-7.6599853187610289e-01,6.9101554434113317e-24,1.6117348604414046e-23,-4.1373103754011081e-01,1.7834337151519614e-01
2.0331989107167485e+08,-4.3428507978462305e-01,-2.1049466759128388e-01,4.2157506588486621e-01,2.8867575977582072e-01,4.4951205376490877e-01,-5.0279684622439813e-02,-5.5974405775928393e-01,1.9073496939495385e-01,7.1307203047968437e-01,3.8502372098832183e-01,6.0074340846470939e-03,-4.8178206004664402e-02,4.7302816041033724e-01,-4.5582489701561146e-02,-3.7617073386934974e-01,1.1513579421415178e-01,-2.7433152393992366e-01,-1.8707823817591140e-01,-6.7825114808447973e-01,-4.4081706578414559e-01,4.9965721605350089e-01,-4.4001412394061218e-02,-1.3170150215995674e-01,2.3165346155711933e-03,-1.0809782427569298e-02,7.5788762355295585e-04,2.4762939468110060e-01,1.4463373835079946e-01,5.6389743070072285e-01,-1.9216471729444073e-03,6.1491956260380087e-01,-3.1633742846410734e-01,-4.1290805663009739e-01,-2.4994207651714048e-01,4.4805805664376891e-01,2.7270565339619313e-01,3.9771883077000325e-01,1.5774626339652896e-02,-4.9743559314051483e-01,2.3085550850107170e-01,7.1699623841082449e-01,3.8784824149383440e-01,-2.8814769646554966e-02,2.4074434389677331e-02,4.3906301395712466e-01,1.3556235173882020e-03,-3.0871726195403987e-01,1.4742985209148424e-01,-3.0510002207358433e-01,-1.2693638518053871e-01,-6.6497230311235656e-01,-4.4578819808279202e-01,4.7755348334271119e-01,-3.9209760409867553e-03,-4.6557606544280455e-02,4.6560069961516112e-02,-2.8395033331572788e-03,-1.0955505833022419e-02,2.4827710668291900e-01,1.7084095744138467e-01,6.6566856988183465e-01,-1.2072401057454241e-01,7.3194015841038418e-01,-2.7850774980207926e-01,5.3668804722019247e-05,5.3676841548929886e-05,5.3718209490111439e-05,5.3619373335223619e-05,-2.9118733594838897e-01,7.1539481012148876e-01,8.9358544106872206e-01,2.9940277231566242e-01,-1.1911056232464839e-24,-5.0048934568682105e-24,3.7113327164002136e-01,-2.3197820522982715e-01
2.1168002023472562e+08,-4.3370179169093248e-01,-2.1072100967473140e-01,4.2224197555209814e-01,2.8845050306981923e-01,4.4950118468014499e-01,-5.0815107399383760e-02,-5.5986271057507209e-01,1.8990929182601834e-01,7.1313845478561610e-01,3.8503101601404505e-01,5.3886601253548896e-03,-4.8077562648534057e-02,4.7303356784101575e-01,-4.5945735665944482e-02,-3.7629030838261096e-01,1.1405117296821529e-01,-2.7506711123871341e-01,-1.8684418526415839e-01,-6.7764085327995482e-01,-4.4105637175310847e-01,4.9975229249836572e-01,-4.4257685368982363e-02,-1.3195566861925617e-01,1.0544762888163445e-03,-1.0535849107039084e-02,6.3530328874699272e-04,2.4813238311952276e-01,1.4446453897716413e-01,5.6372218930887530e-01,-9.6933485755859583e-04,6.1438621422566797e-01,-3.1780860484892509e-01,-4.1269887753979445e-01,-2.4936134682631156e-01,4.4806000898240711e-01,2.7321774728969622e-01,3.9796643024605582e-01,1.6906183604240656e-02,-4.9741027440113306e-01,2.3146727236664305e-01,7.1690411803311782e-01,3.8790135236066636e-01,-2.8958777762286468e-02,2.3296132442418849e-02,4.3934970996065692e-01,2.1502166572394191e-03,-3.0842280649473952e-01,1.4804970915876919e-01,-3.0526153707539089e-01,-1.2775442438822585e-01,-6.6484353685584752e-01,-4.4534207854061536e-01,4.7809760662365530e-01,-3.2790749559818630e-03,-4.6160133281985392e-02,4.7157111823376792e-02,-2.7837955494762387e-03,-1.0663151709873210e-02,2.4828201316398441e-01,1.7113971266735722e-01,6.6530974323872838e-01,-1.2273971862222810e-01,7.3250815281365922e-01,-2.7826579967184367e-01,5.3668777202929789e-05,5.3676839549893153e-05,5.3712520393575830e-05,5.3619318106811552e-05,6.2975976082656282e-01,-4.3903538692687588e-01,-6.3787222731203053e-01,-6.9209551865045826e-01,-1.3233018714474539e-24,6.2879886009822365e-25,-3.8487489488338977e-01,-1.7927489146932934e-01
2.2038390208844849e+08,-4.3312809131797153e-01,-2.1093975720954083e-01,4.2291106369643794e-01,2.8823907331508075e-01,4.4950607151332450e-01,-5.1366678405578375e-02,-5.5994802849504977e-01,1.8905348576596323e-01,7.1320509225006878e-01,3.8503809733271771e-01,4.8001060523928836e-03,-4.7974664245189549e-02,4.7304994620594132e-01,-4.6318782681179865e-02,-3.7638066596424452e-01,1.1293473987681041e-01,-2.7578404634173698e-01,-1.8661779352311730e-01,-6.7702506273076635e-01,-4.4128071061979401e-01,4.9985846152330021e-01,-4.4515521116269191e-02,-1.3218331365089689e-01,-2.4738293339821721e-04,-1.0262895854698214e-02,5.1693637923387408e-04,2.4864491855255230e-01,1.4430510294977300e-01,5.6351039174584105e-01,2.3410210436003442e-06,6.1388338603122450e-01,-3.1933528221965396e-01,-4.1249315482564758e-01,-2.4879349670395862e-01,4.4807048412225736e-01,2.7372056734868710e-01,3.9825879575064904e-01,1.8064222392590638e-02,-4.9736047063809113e-01,2.3209514949405646e-01,7.1681637607449622e-01,3.8795306953782882e-01,-2.9097477037205329e-02,2.2540153453207579e-02,4.3967238577210388e-01,2.9571586381063816e-03,-3.0810801664770027e-01,1.4868143292220562e-01,-3.0542246906147424e-01,-1.2855216793268068e-01,-6.6471425303170684e-01,-4.4489925163420191e-01,4.7868260935569251e-01,-2.6443001808576921e-03,-4.5740399503132148e-02,4.7762837799987398e-02,-2.7266385598333285e-03,-1.0375544587411091e-02,2.4829360424170596e-01,1.7143877282866521e-01,6.6488064551800929e-01,-1.2480099225040928e-01,7.3311211676160759e-01,-2.7804236809923699e-01,5.3668751180859169e-05,5.3676838587069162e-05,5.3706915192055322e-05,5.3619264686628527e-05,-7.1195660333199118e-01,-2.7412493269072202e-01,-1.4603786095547844e-01,9.2854892757160412e-01,7.6129431801328192e-26,3.9752663894409998e-25,-1.1286660498185698e-01,3.9550011846727534e-01
2.2944567109297279e+08,-4.3256256922730957e-01,-2.1115158421711056e-01,4.2357341626019185e-01,2.8803384078423727e-01,4.4952754442041598e-01,-5.1935305390183373e-02,-5.6000616989716168e-01,1.8816978309378121e-01,7.1327232671834784e-01,3.8504516505099806e-01,4.2339193469171123e-03,-4.7873774312280216e-02,4.7307774990656409e-01,-4.6702626016244447e-02,-3.7643989481513163e-01,1.1178388669097566e-01,-2.7648377447739386e-01,-1.8639791582532056e-01,-6.7640411446403048e-01,-4.4149307997308290e-01,4.9997589304853385e-01,-4.4775589575986846e-02,-1.3237204501203595e-01,-1.5983888715414979e-03,-9.9908947133646904e-03,4.0304373754892890e-04,2.4918138994625280e-01,1.4416037055056805e-01,5.6326040194952609e-01,9.9532507798194558e-04,6.1340743296843192e-01,-3.2091899087901948e-01,-4.1229053829792850e-01,-2.4823696646999116e-01,4.4808203825599824e-01,2.7421000019385000e-01,3.9859867337808313e-01,1.9249881889113377e-02,-4.9729584110350533e-01,2.3274429691991100e-01,7.1673275748776166e-01,3.8800363097042712e-01,-2.9235384016856582e-02,2.1801597317301830e-02,4.4003309789280642e-01,3.7780317620258741e-03,-3.0777095145568106e-01,1.4932610934886273e-01,-3.0558263324352120e-01,-1.2933152083149901e-01,-6.6458548827510477e-01,-4.4445889572238811e-01,4.7931008273730991e-01,-2.0156229052553237e-03,-4.5280941758387809e-02,4.8373392360545525e-02,-2.6679326767923995e-03,-1.0092610593437083e-02,2.4832143785431829e-01,1.7174719482604944e-01,6.6437800850222173e-01,-1.2691298070724066e-01,7.3374801130476530e-01,-2.7783710679303875e-01,5.3668724314042773e-05,5.3676836709213950e-05,5.3701391699063660e-05,5.3619213693177936e-05,4.1799166209562427e-01,6.3237366261929917e-01,6.0195385230627074e-01,-7.2023437312242111e-01,1.0566868776388705e-25,-2.4237191408684711e-26,3.8824206511847764e-01,-8.6670845655408238e-02
2.3888004289068297e+08,-4.3200722385552670e-01,-2.1135580226697748e-01,4.2424765375076490e-01,2.8785167593982247e-01,4.4956837575275094e-01,-5.2519161303219652e-02,-5.6001679748601452e-01,1.8725404387246972e-01,7.1333966707642305e-01,3.8505234208414951e-01,3.7039326125630628e-03,-4.7762429416520161e-02,4.7311883186297199e-01,-4.7094955451786880e-02,-3.7646308377648524e-01,1.1060364735833980e-01,-2.7716469290636420e-01,-1.8618505344351016e-01,-6.7577761885088683e-01,-4.4168505110247197e-01,5.0010551184785201e-01,-4.5034622612210085e-02,-1.3253664124556178e-01,-2.9804848204524337e-03,-9.7195360344487607e-03,2.9345385555619094e-04,2.4971194190139465e-01,1.4402514964306448e-01,5.6296802585730510e-01,2.0027417590500196e-03,6.1297652648671441e-01,-3.2255917712151505e-01,-4.1209156999769503e-01,-2.4769360958755174e-01,4.4810914297910370e-01,2.7469516266288313e-01,3.9899098667090932e-01,2.0458174656078069e-02,-4.9719223613466351e-01,2.3340473433968262e-01,7.1665328068281409e-01,3.8805265344015388e-01,-2.9362257505749924e-02,2.1088013047455556e-02,4.4043451500352498e-01,4.6057938890134223e-03,-3.0741084073272279e-01,1.4998048041197901e-01,-3.0574159979927723e-01,-1.3009070906832515e-01,-6.6445364866149859e-01,-4.4402235979727139e-01,4.7998049410626131e-01,-1.4036499249091214e-03,-4.4812166035348371e-02,4.8993017281233148e-02,-2.6076702948443185e-03,-9.8141263258242246e-03,2.4834807695258629e-01,1.7204516968596287e-01,6.6379282605327494e-01,-1.2906188349328898e-01,7.3442640106810386e-01,-2.7765887813085904e-01,5.3668701051148782e-05,5.3676837596457164e-05,5.3695947332024465e-05,5.3619163867622680e-05,-6.7545241591068417e-01,-3.3297988048059923e-01,-7.9714543166252524e-02,9.3392063599437680e-01,-2.7377917730191311e-26,-6.4855718497616708e-27,-3.6973123805023522e-01,1.0428553791281482e-01
2.4870233820332998e+08,-4.3145157812027346e-01,-2.1155666806724308e-01,4.2484884039282667e-01,2.8761652737466203e-01,4.4962448626942692e-01,-5.3127168083756310e-02,-5.6005841923190891e-01,1.8632542728126800e-01,7.1340969895279194e-01,3.8506007484694554e-01,3.1432743869581788e-03,-4.7691818181323828e-02,4.7317028775631365e-01,-4.7506349481401866e-02,-3.7645535595738328e-01,1.0936893531623505e-01,-2.7783653745865200e-01,-1.8597359997300614e-01,-6.7514685150636933e-01,-4.4189146018288528e-01,5.0024584864696564e-01,-4.5304512598457108e-02,-1.3258792042737097e-01,-4.4809339003653165e-03,-9.4495901391248287e-03,1.8959175383475907e-04,2.5037561497167921e-01,1.4393235928215103e-01,5.6263720933076056e-01,3.0518237334213605e-03,6.1252736485106718e-01,-3.2426500744211428e-01,-4.1189355449392223e-01,-2.4715275165619841e-01,4.4808354340784001e-01,2.7513502893590991e-01,3.9943391949071361e-01,2.1707649933746458e-02,-4.9715266938411673e-01,2.3412459306202435e-01,7.1657703765834213e-01,3.8810195738432685e-01,-2.9523628909162086e-02,2.0360554592346466e-02,4.4087876786994712e-01,5.4663278089455841e-03,-3.0702145990909985e-01,1.5065826561805531e-01,-3.0589989835133907e-01,-1.3084153890144648e-01,-6.6433284394125569e-01,-4.4358238491576790e-01,4.8070040086940008e-01,-7.7494375328873710e-04,-4.4182071992695589e-02,4.9595414919085486e-02,-2.5455054051877436e-03,-9.5404157777039360e-03,2.4845856059345334e-01,1.7242277439075707e-01,6.6313457456478964e-01,-1.3130769271894308e-01,7.3510365703024527e-01,-2.7748294350839997e-01,5.3668658910403414e-05,5.3676822487770083e-05,5.3690578080614799e-05,5.3619119338051169e-05,-3.3513857001098829e-01,-6.6873354355417858e-01,-5.6393279852625600e-01,7.4688743187044593e-01,2.5401002953972198e-27,-6.6024455619640869e-27,-2.4142341763455202e-01,-2.8068935537322004e-01
2.5892850771175063e+08,-4.3092126569195865e-01,-2.1174414929595922e-01,4.2559394189973743e-01,2.8752467476440313e-01,4.4971203527400677e-01,-5.3735596892789284e-02,-5.5992056933652334e-01,1.8533707972700872e-01,7.1347612960852091e-01,3.8506787538005222e-01,2.7191475504701572e-03,-4.7526327416908848e-02,4.7324288686253713e-01,-4.7908776915042584e-02,-3.7639265950601480e-01,1.0814548230935052e-01,-2.7847619357807712e-01,-1.8577559941175900e-01,-6.7451015851551710e-01,-4.4202039483712952e-01,5.0040153242672769e-01,-4.5552081576486741e-02,-1.3274085820676576e-01,-5.8754699612435166e-03,-9.1787969832743850e-03,8.8328451759596080e-05,2.5081418629943358e-01,1.4380359180868879e-01,5.6224928570309773e-01,4.0675570297903640e-03,6.1223571039869162e-01,-3.2601383677088092e-01,-4.1170318142666312e-01,-2.4663996916121445e-01,4.4817895192407142e-01,2.7563534233176956e-01,3.9994513529928499e-01,2.2945233484447485e-02,-4.9690778222819509e-01,2.3478038657619082e-01,7.1650579239087953e-01,3.8814701677296776e-01,-2.9601876686783549e-02,1.9715219409467577e-02,4.4136796908438686e-01,6.2870553659332348e-03,-3.0661306835278584e-01,1.5132210658270567e-01,-3.0605523841986448e-01,-1.3155648782816698e-01,-6.6418526374500320e-01,-4.4315760022205425e-01,4.8145495331505056e-01,-2.2680270008005460e-04,-4.3773874288375821e-02,5.0242375592971442e-02,-2.4820754454009898e-03,-9.2703130467903343e-03,2.4843729450589377e-01,1.7264709262212430e-01,6.6236035485914979e-01,-1.3348942951161796e-01,7.3589247192132701e-01,-2.7738348931805323e-01,5.3668656879537704e-05,5.3676840847842491e-05,5.3685288914252424e-05,5.3619071541048472e-05,-3.4952530675435539e-01,6.5550341988075655e-01,9.3287881915598514e-01,-5.4542079672917292e-02,-1.0750866932129950e-27,-1.3430104800816287e-27,-2.4622184247537554e-01,2.5773659295236878e-01
