omega,Overhead_R_0_0,Overhead_R_0_1,Overhead_R_0_2,Overhead_R_0_3,Overhead_R_1_0,Overhead_R_1_1,Overhead_R_1_2,Overhead_R_1_3,Overhead_R_2_0,Overhead_R_2_1,Overhead_R_2_2,Overhead_R_2_3,Overhead_R_3_0,Overhead_R_3_1,Overhead_R_3_2,Overhead_R_3_3,Overhead_L_0_0,Overhead_L_0_1,Overhead_L_0_2,Overhead_L_0_3,Overhead_L_1_0,Overhead_L_1_1,Overhead_L_1_2,Overhead_L_1_3,Overhead_L_2_0,Overhead_L_2_1,Overhead_L_2_2,Overhead_L_2_3,Overhead_L_3_0,Overhead_L_3_1,Overhead_L_3_2,Overhead_L_3_3,Overhead_G_0_0,Overhead_G_0_1,Overhead_G_0_2,Overhead_G_0_3,Overhead_G_1_0,Overhead_G_1_1,Overhead_G_1_2,Overhead_G_1_3,Overhead_G_2_0,Overhead_G_2_1,Overhead_G_2_2,Overhead_G_2_3,Overhead_G_3_0,Overhead_G_3_1,Overhead_G_3_2,Overhead_G_3_3,Overhead_C_0_0,Overhead_C_0_1,Overhead_C_0_2,Overhead_C_0_3,Overhead_C_1_0,Overhead_C_1_1,Overhead_C_1_2,Overhead_C_1_3,Overhead_C_2_0,Overhead_C_2_1,Overhead_C_2_2,Overhead_C_2_3,Overhead_C_3_0,Overhead_C_3_1,Overhead_C_3_2,Overhead_C_3_3,Overhead_Alpha_0,Overhead_Alpha_1,Overhead_Alpha_2,Overhead_Alpha_3,Overhead_Beta_0,Overhead_Beta_1,Overhead_Beta_2,Overhead_Beta_3
7.5540502309326941e+04,8.8073733097390455e-03,8.3341460432534795e-03,8.4497839024226511e-03,8.6505964255439490e-03,8.3341460432534795e-03,9.0280225537745767e-03,8.5598533830353891e-03,8.7698247323451002e-03,8.4497839024226511e-03,8.5598533830353891e-03,9.2594711911438699e-03,8.8919931514804852e-03,8.6505964255439490e-03,8.7698247323451002e-03,8.8919931514804852e-03,1.0350213538692973e-02,1.8509932825386076e-06,7.1464718990918376e-07,7.1379047200816530e-07,5.7856652716230112e-07,7.1464718990918376e-07,1.8462499672254968e-06,7.0986869512883670e-07,6.3382742359206812e-07,7.1379047200816530e-07,7.0986869512883670e-07,1.8414372649377611e-06,7.0910898517597649e-07,5.7856652716230112e-07,6.3382742359206812e-07,7.0910898517597649e-07,1.9596599744904125e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070814e-12,-1.7223513206681109e-12,-7.5558393812329357e-13,-1.7943497857070820e-12,8.2409126348922608e-12,-1.6039879463136336e-12,-1.1056503671624991e-12,-1.7223513206681107e-12,-1.6039879463136330e-12,8.4915504219862001e-12,-1.5864060426618722e-12,-7.5558393812329357e-13,-1.1056503671624991e-12,-1.5864060426618730e-12,7.5195091259384950e-12,8.6183897354387379e-07,8.6502241572892826e-07,1.7370776156441535e-05,1.3704205541426186e-06,2.5374557425683679e-04,2.5379187754646026e-04,2.9172704761659321e-04,2.5405789862897529e-04
7.8646584813203095e+04,9.0972767318527655e-03,8.6221203628792844e-03,8.7436743479693199e-03,8.9547379470759619e-03,8.6221203628792844e-03,9.3290362901463260e-03,8.8592779739994285e-03,9.0801348761624795e-03,8.7436743479693199e-03,8.8592779739994285e-03,9.5723360657580647e-03,9.2086787955092311e-03,8.9547379470759619e-03,9.0801348761624795e-03,9.2086787955092311e-03,1.0699202181779043e-02,1.8480004305492642e-06,7.1175107562877340e-07,7.1085307576504066e-07,5.7555737318365167e-07,7.1175107562877340e-07,1.8431776411995867e-06,7.0689159905455387e-07,6.3077603016700254e-07,7.1085307576504066e-07,7.0689159905455387e-07,1.8382823965589885e-06,7.0601457171207722e-07,5.7555737318365167e-07,6.3077603016700254e-07,7.0601457171207722e-07,1.9561935294215443e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197380e-12,-1.7943497857070816e-12,-1.7223513206681107e-12,-7.5558393812329357e-13,-1.7943497857070814e-12,8.2409126348922608e-12,-1.6039879463136326e-12,-1.1056503671624995e-12,-1.7223513206681111e-12,-1.6039879463136330e-12,8.4915504219861985e-12,-1.5864060426618724e-12,-7.5558393812329346e-13,-1.1056503671624991e-12,-1.5864060426618724e-12,7.5195091259384966e-12,8.7296588892568851e-07,8.7624516263449110e-07,1.8001354886144200e-05,1.3927813989448723e-06,2.6416321163777581e-04,2.6421138066213016e-04,3.0324547627951735e-04,2.6447836449914962e-04
8.1880383551760475e+04,9.3959820831603837e-03,8.9191862403658877e-03,9.0469358814621367e-03,9.2687335773223925e-03,8.9191862403658877e-03,9.6393653885979494e-03,9.1683287173220593e-03,9.4005953733513510e-03,9.0469358814621367e-03,9.1683287173220593e-03,9.8950771854020517e-03,9.5358247526519113e-03,9.2687335773223925e-03,9.4005953733513510e-03,9.5358247526519113e-03,1.1059503053254751e-02,1.8450313255529007e-06,7.0887391873543323e-07,7.0793414270276259e-07,5.7256583352634042e-07,7.0887391873543323e-07,1.8401281848035540e-06,7.0393253036339905e-07,6.2774171885408362e-07,7.0793414270276259e-07,7.0393253036339905e-07,1.8351494071714695e-06,7.0293667721303560e-07,5.7256583352634042e-07,6.2774171885408362e-07,7.0293667721303560e-07,1.9527490442467623e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197380e-12,-1.7943497857070816e-12,-1.7223513206681105e-12,-7.5558393812329377e-13,-1.7943497857070814e-12,8.2409126348922624e-12,-1.6039879463136334e-12,-1.1056503671624993e-12,-1.7223513206681102e-12,-1.6039879463136330e-12,8.4915504219861969e-12,-1.5864060426618724e-12,-7.5558393812329346e-13,-1.1056503671624995e-12,-1.5864060426618724e-12,7.5195091259384966e-12,8.8404175004805257e-07,8.8742593684735866e-07,1.8653208556494522e-05,1.4153978412997585e-06,2.7500907860830828e-04,2.7505918527755390e-04,3.1522013802371594e-04,2.7532685983822726e-04
8.5247149974882064e+04,9.7037159428964102e-03,9.2255908920970027e-03,9.3598273820380933e-03,9.5928622803173498e-03,9.2255908920970027e-03,9.9592571617635253e-03,9.4872747377994747e-03,9.7314978638870508e-03,9.3598273820380933e-03,9.4872747377994747e-03,1.0227965344569696e-02,9.8737361729905326e-03,9.5928622803173498e-03,9.7314978638870508e-03,9.8737361729905326e-03,1.1431438939913455e-02,1.8420860592572696e-06,7.0601591732252519e-07,7.0503387383573657e-07,5.6959211459358205e-07,7.0601591732252519e-07,1.8371016981315323e-06,7.0099169442552985e-07,6.2472469788210799e-07,7.0503387383573657e-07,7.0099169442552985e-07,1.8320384024731841e-06,6.9987551083817114e-07,5.6959211459358205e-07,6.2472469788210799e-07,6.9987551083817114e-07,1.9493265935369642e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070818e-12,-1.7223513206681102e-12,-7.5558393812329387e-13,-1.7943497857070816e-12,8.2409126348922640e-12,-1.6039879463136332e-12,-1.1056503671624995e-12,-1.7223513206681105e-12,-1.6039879463136332e-12,8.4915504219861969e-12,-1.5864060426618722e-12,-7.5558393812329336e-13,-1.1056503671624997e-12,-1.5864060426618722e-12,7.5195091259384950e-12,8.9505135807622594e-07,8.9855021889271228e-07,1.9326967966175198e-05,1.4382592848032593e-06,2.8630080022432498e-04,2.8635291841651550e-04,3.2766921851921541e-04,2.8662099170523601e-04
8.8752351462132210e+04,1.0020713016417132e-02,9.5415868079075806e-03,9.6826133783077736e-03,9.9274093143933758e-03,9.5415868079075806e-03,1.0288967679381894e-02,9.8163911173705723e-03,1.0073140710478590e-02,9.6826133783077736e-03,9.8163911173705723e-03,1.0571280858421586e-02,1.0222725401262055e-02,9.9274093143933758e-03,1.0073140710478590e-02,1.0222725401262055e-02,1.1815344614542820e-02,1.8391648008347183e-06,7.0317730550739533e-07,7.0215250702460050e-07,5.6663646106056415e-07,7.0317730550739533e-07,1.8340983603380978e-06,6.9806933426074064e-07,6.2172521457497009e-07,7.0215250702460050e-07,6.9806933426074064e-07,1.8289495688549324e-06,6.9683132166506142e-07,5.6663646106056415e-07,6.2172521457497009e-07,6.9683132166506142e-07,1.9459263309987440e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070818e-12,-1.7223513206681105e-12,-7.5558393812329346e-13,-1.7943497857070822e-12,8.2409126348922624e-12,-1.6039879463136330e-12,-1.1056503671624999e-12,-1.7223513206681107e-12,-1.6039879463136334e-12,8.4915504219861969e-12,-1.5864060426618724e-12,-7.5558393812329367e-13,-1.1056503671624997e-12,-1.5864060426618722e-12,7.5195091259384950e-12,9.0598391978876057e-07,9.0960791856777113e-07,2.0023278103552768e-05,1.4613592575415063e-06,2.9805668139521076e-04,2.9811088727745775e-04,3.4061160257229295e-04,2.9837904117927829e-04
9.2401680201376599e+04,1.0347215553931059e-02,9.8674313187717497e-03,1.0015563669446373e-02,1.0272665945234651e-02,9.8674313187717497e-03,1.0628761280353701e-02,1.0155958562020053e-02,1.0425828770817488e-02,1.0015563669446373e-02,1.0155958562020053e-02,1.0925313182892738e-02,1.0583111813129051e-02,1.0272665945234651e-02,1.0425828770817488e-02,1.0583111813129051e-02,1.2211567304517279e-02,1.8362676777069753e-06,7.0035823355488176e-07,6.9929019578816863e-07,5.6369903240055254e-07,7.0035823355488176e-07,1.8311183078568053e-06,6.9516560806750577e-07,6.1874343054963671e-07,6.9929019578816863e-07,6.9516560806750577e-07,1.8258830489970369e-06,6.9380427254575568e-07,5.6369903240055254e-07,6.1874343054963671e-07,6.9380427254575568e-07,1.9425483490106218e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197428e-12,-1.7943497857070818e-12,-1.7223513206681109e-12,-7.5558393812329346e-13,-1.7943497857070820e-12,8.2409126348922640e-12,-1.6039879463136332e-12,-1.1056503671624995e-12,-1.7223513206681109e-12,-1.6039879463136332e-12,8.4915504219861969e-12,-1.5864060426618724e-12,-7.5558393812329357e-13,-1.1056503671624997e-12,-1.5864060426618724e-12,7.5195091259384950e-12,9.1683337752894476e-07,9.2059381346570817e-07,2.0742803981200254e-05,1.4846969825037703e-06,3.1029591742758809e-04,3.1035228920045223e-04,3.5406704230133833e-04,3.1062018196936449e-04
9.6201062432474180e+04,1.0683470707176752e-02,1.0203387225843168e-02,1.0358953864632781e-02,1.0628929830743440e-02,1.0203387225843168e-02,1.0978907766541078e-02,1.0506263860338641e-02,1.0789873686935968e-02,1.0358953864632781e-02,1.0506263860338641e-02,1.1290357928697578e-02,1.0955222004193920e-02,1.0628929830743440e-02,1.0789873686935968e-02,1.0955222004193920e-02,1.2620461771460922e-02,1.8333949532153373e-06,6.9755899496431854e-07,6.9644723885727469e-07,5.6078013673649730e-07,6.9755899496431854e-07,1.8281618168869643e-06,6.9228082118454552e-07,6.1577965806893048e-07,6.9644723885727469e-07,6.9228082118454552e-07,1.8228391292873484e-06,6.9079467898880062e-07,5.6078013673649730e-07,6.1577965806893048e-07,6.9079467898880062e-07,1.9391928989318665e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197380e-12,-1.7943497857070814e-12,-1.7223513206681107e-12,-7.5558393812329346e-13,-1.7943497857070812e-12,8.2409126348922608e-12,-1.6039879463136326e-12,-1.1056503671624997e-12,-1.7223513206681102e-12,-1.6039879463136330e-12,8.4915504219861969e-12,-1.5864060426618724e-12,-7.5558393812329336e-13,-1.1056503671624993e-12,-1.5864060426618724e-12,7.5195091259384950e-12,9.2759320921882498e-07,9.3150207494271189e-07,2.1486221192833331e-05,1.5082703364812735e-06,3.2303827275661476e-04,3.2309689120887236e-04,3.6805589389858937e-04,3.2336414583866935e-04
1.0015666807105225e+05,1.1029726499363122e-02,1.0549721692996204e-02,1.0713064410392537e-02,1.0996504281131384e-02,1.0549721692996204e-02,1.1339678616781521e-02,1.0867599031650507e-02,1.1165593290226854e-02,1.0713064410392537e-02,1.0867599031650507e-02,1.1666713346605091e-02,1.1339389348344659e-02,1.0996504281131384e-02,1.1165593290226854e-02,1.1339389348344659e-02,1.3042385028634867e-02,1.8305466041380375e-06,6.9477963508817870e-07,6.9362368456489809e-07,5.5787982786157319e-07,6.9477963508817870e-07,1.8252288726330693e-06,6.8941502634186281e-07,6.1283395278331945e-07,6.9362368456489809e-07,6.8941502634186281e-07,1.8198178006093037e-06,6.8780259758110230e-07,5.5787982786157319e-07,6.1283395278331945e-07,6.8780259758110230e-07,1.9358599396016399e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197348e-12,-1.7943497857070814e-12,-1.7223513206681102e-12,-7.5558393812329346e-13,-1.7943497857070812e-12,8.2409126348922624e-12,-1.6039879463136326e-12,-1.1056503671624997e-12,-1.7223513206681100e-12,-1.6039879463136330e-12,8.4915504219861969e-12,-1.5864060426618724e-12,-7.5558393812329346e-13,-1.1056503671624995e-12,-1.5864060426618722e-12,7.5195091259384934e-12,9.3825195562558643e-07,9.4232223456792568e-07,2.2254221579626101e-05,1.5320712715579001e-06,3.3630459236874845e-04,3.3636553983842020e-04,3.8259958550384171e-04,3.3663176142760656e-04
1.0427492072799284e+05,1.1386234346834972e-02,1.0906708745671076e-02,1.1078182956661839e-02,1.1375700394561226e-02,1.0906708745671076e-02,1.1711349251167657e-02,1.1240263562754689e-02,1.1553313603479087e-02,1.1078182956661839e-02,1.1240263562754689e-02,1.2054682327628173e-02,1.1735955865631066e-02,1.1375700394561226e-02,1.1553313603479087e-02,1.1735955865631066e-02,1.3477697538709699e-02,1.8277229407091193e-06,6.9202057354970203e-07,6.9081996008962551e-07,5.5499854637577706e-07,6.9202057354970203e-07,1.8223198026721905e-06,6.8656865957954475e-07,6.0990676177630574e-07,6.9081996008962551e-07,6.8656865957954475e-07,1.8168194053497061e-06,6.8482848100978203e-07,5.5499854637577706e-07,6.0990676177630574e-07,6.8482848100978203e-07,1.9325498190401821e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197412e-12,-1.7943497857070814e-12,-1.7223513206681102e-12,-7.5558393812329336e-13,-1.7943497857070820e-12,8.2409126348922624e-12,-1.6039879463136332e-12,-1.1056503671624997e-12,-1.7223513206681109e-12,-1.6039879463136332e-12,8.4915504219861969e-12,-1.5864060426618722e-12,-7.5558393812329367e-13,-1.1056503671624995e-12,-1.5864060426618722e-12,7.5195091259384950e-12,9.4879508052332996e-07,9.5304028906637938e-07,2.3047513788527810e-05,1.5560858235305255e-06,3.5011620875007249e-04,3.5017957034654896e-04,3.9772001134646951e-04,3.5044432154494491e-04
1.0856250814090163e+05,1.1753172993489755e-02,1.1274627988517262e-02,1.1454603162103906e-02,1.1766836015782730e-02,1.1274627988517262e-02,1.2094123145623267e-02,1.1624563304318408e-02,1.1953367883500982e-02,1.1454603162103906e-02,1.1624563304318408e-02,1.2454496691155387e-02,1.2145271345795960e-02,1.1766836015782730e-02,1.1953367883500982e-02,1.2145271345795960e-02,1.3926626918408789e-02,1.8249229512972950e-06,6.8928201473432493e-07,6.8803627570481008e-07,5.5213651305252999e-07,6.8928201473432493e-07,1.8194336093752741e-06,6.8374193836474414e-07,6.0699831063264444e-07,6.8803627570481008e-07,6.8374193836474414e-07,1.8138429573489432e-06,6.8187255878617275e-07,5.5213651305252999e-07,6.0699831063264444e-07,6.8187255878617275e-07,1.9292617862475420e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197428e-12,-1.7943497857070820e-12,-1.7223513206681105e-12,-7.5558393812329357e-13,-1.7943497857070818e-12,8.2409126348922640e-12,-1.6039879463136332e-12,-1.1056503671624997e-12,-1.7223513206681107e-12,-1.6039879463136334e-12,8.4915504219861985e-12,-1.5864060426618722e-12,-7.5558393812329367e-13,-1.1056503671624999e-12,-1.5864060426618726e-12,7.5195091259384934e-12,9.5909117179170804e-07,9.6352581294803485e-07,2.3866766395559674e-05,1.5801420753015439e-06,3.6449507995513187e-04,3.6456093992522483e-04,4.1343992981421519e-04,3.6482380364855245e-04
1.1302639303449888e+05,1.2130919892062783e-02,1.1653759915537151e-02,1.1842620229647364e-02,1.2170231658321293e-02,1.1653759915537151e-02,1.2488403595388000e-02,1.2020806193407285e-02,1.2366092797646260e-02,1.1842620229647364e-02,1.2020806193407285e-02,1.2866589405122031e-02,1.2567689803168965e-02,1.2170231658321293e-02,1.2366092797646260e-02,1.2567689803168965e-02,1.4389758911335277e-02,1.8221478503701814e-06,6.8656362243865622e-07,6.8527229502666672e-07,5.4929339143319111e-07,6.8656362243865622e-07,1.8165715093825290e-06,6.8093452760050433e-07,6.0410826153175582e-07,6.8527229502666672e-07,6.8093452760050433e-07,1.8108896725741123e-06,6.7893449075607774e-07,5.4929339143319111e-07,6.0410826153175582e-07,6.7893449075607774e-07,1.9259966690534541e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070812e-12,-1.7223513206681107e-12,-7.5558393812329357e-13,-1.7943497857070816e-12,8.2409126348922608e-12,-1.6039879463136330e-12,-1.1056503671624991e-12,-1.7223513206681107e-12,-1.6039879463136330e-12,8.4915504219861969e-12,-1.5864060426618724e-12,-7.5558393812329357e-13,-1.1056503671624993e-12,-1.5864060426618722e-12,7.5195091259384934e-12,9.6930023730398370e-07,9.7394056027424901e-07,2.4712786765773018e-05,1.6044587314210575e-06,3.7946576924386999e-04,3.7953421617408482e-04,4.2978431622789636e-04,3.7979470539276951e-04
1.1767382442756946e+05,1.2519730838344923e-02,1.2044395703337370e-02,1.2242540151242050e-02,1.2586218802907152e-02,1.2044395703337370e-02,1.2894472353279176e-02,1.2429311004036278e-02,1.2791836136458267e-02,1.2242540151242050e-02,1.2429311004036278e-02,1.3291272123020573e-02,1.3003576572849153e-02,1.2586218802907152e-02,1.2791836136458267e-02,1.3003576572849153e-02,1.4867455548740815e-02,1.8193981129302029e-06,6.8386613032971317e-07,6.8252876413051388e-07,5.4646994943487743e-07,6.8386613032971317e-07,1.8137340043942525e-06,6.7814718691575271e-07,6.0123739379159599e-07,6.8252876413051388e-07,6.7814718691575271e-07,1.8079600772019625e-06,6.7601506680770233e-07,5.4646994943487743e-07,6.0123739379159599e-07,6.7601506680770233e-07,1.9227550767648683e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070820e-12,-1.7223513206681105e-12,-7.5558393812329367e-13,-1.7943497857070818e-12,8.2409126348922624e-12,-1.6039879463136332e-12,-1.1056503671624997e-12,-1.7223513206681105e-12,-1.6039879463136332e-12,8.4915504219862001e-12,-1.5864060426618724e-12,-7.5558393812329336e-13,-1.1056503671624997e-12,-1.5864060426618728e-12,7.5195091259384950e-12,9.7939178160337845e-07,9.8425412273795169e-07,2.5586324428315784e-05,1.6289952737770404e-06,3.9505196669884841e-04,3.9512309236273979e-04,4.4677743775979340e-04,3.9538066095958429e-04
1.2251234940483219e+05,1.2919886193885862e-02,1.2446829958099172e-02,1.2654672973365049e-02,1.3015134059773554e-02,1.2446829958099172e-02,1.3312636812520651e-02,1.2850401090210933e-02,1.3230951522105280e-02,1.2654672973365049e-02,1.2850401090210933e-02,1.3728883406375415e-02,1.3453303588046715e-02,1.3015134059773554e-02,1.3230951522105280e-02,1.3453303588046715e-02,1.5360120066486429e-02,1.8166736293770972e-06,6.8118954772634676e-07,6.7980569733799267e-07,5.4366621030114066e-07,6.8118954772634676e-07,1.8109209969455027e-06,6.7537993690698698e-07,5.9838573457494424e-07,6.7980569733799267e-07,6.7537993690698698e-07,1.8050540834356050e-06,6.7311431712899043e-07,5.4366621030114066e-07,5.9838573457494424e-07,6.7311431712899043e-07,1.9195368533012284e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197412e-12,-1.7943497857070820e-12,-1.7223513206681105e-12,-7.5558393812329357e-13,-1.7943497857070818e-12,8.2409126348922624e-12,-1.6039879463136336e-12,-1.1056503671624997e-12,-1.7223513206681105e-12,-1.6039879463136334e-12,8.4915504219861985e-12,-1.5864060426618722e-12,-7.5558393812329387e-13,-1.1056503671624995e-12,-1.5864060426618722e-12,7.5195091259384966e-12,9.8936412541543980e-07,9.9446604240201986e-07,2.6488151340579308e-05,1.6537473743005657e-06,4.1127911671684877e-04,4.1135301433746930e-04,4.6444538079890469e-04,4.1160708098698316e-04
